Sector,Período,Empleo
A,1º Trim 2019,368117.0
A,2º Trim 2019,360562.0
A,3º Trim 2019,351031.0
A,4º Trim 2019,354360.0
A,1ro Trim 2020,364634.0
A,2º Trim 2020,349772.0
A,3º Trim 2020,341069.0
A,4º Trim 2020,342746.0
A,1º Trim 2021,360783.0
A,2º Trim 2021,357539.0
A,3º Trim 2021,350668.0
A,4º Trim 2021,348641.0
A,1º Trim 2022,360332.0
A,2º Trim 2022,348872.0
A,3º Trim 2022,339349.0
A,4º Trim 2022,338577.0
A,1º Trim 2023,354563.0
A,2º Trim 2023,344066.0
A,3º Trim 2023,338753.0
A,4º Trim 2023,335728.0
A,1º Trim 2024,358111.0
A,2º Trim 2024,355565.0
A,3º Trim 2024,347119.0
A,4º Trim 2024,346952.0
A,1º Trim 2025,358801.0
A,2º Trim 2025,354149.0
B,1º Trim 1996,8116.0
B,2º Trim 1996,9255.0
B,3º Trim 1996,9457.0
B,4º Trim 1996,8731.0
B,1º Trim 1997,9729.0
B,2º Trim 1997,10479.0
B,3º Trim 1997,10052.0
B,4º Trim 1997,9005.0
B,1º Trim 1998,9896.0
B,2º Trim 1998,10632.0
B,3º Trim 1998,9584.0
B,4º Trim 1998,8836.0
B,1º Trim 1999,9419.0
B,2º Trim 1999,9519.0
B,3º Trim 1999,8689.0
B,4º Trim 1999,8510.0
B,1º Trim 2000,9014.0
B,2º Trim 2000,8694.0
B,3º Trim 2000,8648.0
B,4º Trim 2000,9008.0
B,1º Trim 2001,9984.0
B,2º Trim 2001,10572.0
B,3º Trim 2001,10150.0
B,4º Trim 2001,10281.0
B,1º Trim 2002,11366.0
B,2º Trim 2002,12722.0
B,3º Trim 2002,12461.0
B,4º Trim 2002,12545.0
B,1º Trim 2003,13610.0
B,2º Trim 2003,14595.0
B,3º Trim 2003,13193.0
B,4º Trim 2003,13584.0
B,1º Trim 2004,15121.0
B,2º Trim 2004,15605.0
B,3º Trim 2004,14100.0
B,4º Trim 2004,13921.0
B,1º Trim 2005,15182.0
B,2º Trim 2005,15567.0
B,3º Trim 2005,13922.0
B,4º Trim 2005,14927.0
B,1º Trim 2006,16057.0
B,2º Trim 2006,16848.0
B,3º Trim 2006,15261.0
B,4º Trim 2006,14942.0
B,1º Trim 2007,15950.0
B,2º Trim 2007,16639.0
B,3º Trim 2007,15158.0
B,4º Trim 2007,14342.0
B,1º Trim 2008,14649.0
B,2º Trim 2008,15659.0
B,3º Trim 2008,14855.0
B,4º Trim 2008,13866.0
B,1º Trim 2009,14147.0
B,2º Trim 2009,14418.0
B,3º Trim 2009,13752.0
B,4º Trim 2009,13179.0
B,1º Trim 2010,13776.0
B,2º Trim 2010,13546.0
B,3º Trim 2010,14148.0
B,4º Trim 2010,13281.0
B,1º Trim 2011,14268.0
B,2º Trim 2011,14383.0
B,3º Trim 2011,14420.0
B,4º Trim 2011,13718.0
B,1º Trim 2012,13908.0
B,2º Trim 2012,13539.0
B,3º Trim 2012,12820.0
B,4º Trim 2012,12539.0
B,1º Trim 2013,12806.0
B,2º Trim 2013,13182.0
B,3º Trim 2013,12867.0
B,4º Trim 2013,13117.0
B,1º Trim 2014,12657.0
B,2º Trim 2014,13062.0
B,3º Trim 2014,12888.0
B,4º Trim 2014,12855.0
B,1º Trim 2015,12915.0
B,2º Trim 2015,13198.0
B,3º Trim 2015,12727.0
B,4º Trim 2015,12801.0
B,1º Trim 2016,12924.0
B,2º Trim 2016,12056.0
B,3º Trim 2016,11778.0
B,4º Trim 2016,11775.0
B,1º Trim 2017,12268.0
B,2º Trim 2017,12114.0
B,3º Trim 2017,12140.0
B,4º Trim 2017,11998.0
B,1º Trim 2018,12520.0
B,2º Trim 2018,12028.0
B,3º Trim 2018,12576.0
B,4º Trim 2018,12500.0
B,1º Trim 2019,13251.0
B,2º Trim 2019,12043.0
B,3º Trim 2019,12577.0
B,4º Trim 2019,11915.0
B,1ro Trim 2020,12429.0
B,2º Trim 2020,11807.0
B,3º Trim 2020,12172.0
B,4º Trim 2020,11818.0
B,1º Trim 2021,13041.0
B,2º Trim 2021,12729.0
B,3º Trim 2021,13134.0
B,4º Trim 2021,11800.0
B,1º Trim 2022,13119.0
B,2º Trim 2022,12992.0
B,3º Trim 2022,12775.0
B,4º Trim 2022,11624.0
B,1º Trim 2023,12977.0
B,2º Trim 2023,12630.0
B,3º Trim 2023,13240.0
B,4º Trim 2023,11624.0
B,1º Trim 2024,13310.0
B,2º Trim 2024,13068.0
B,3º Trim 2024,13075.0
B,4º Trim 2024,12708.0
B,1º Trim 2025,14350.0
B,2º Trim 2025,12901.0
C,1º Trim 1996,33062.0
C,2º Trim 1996,33736.0
C,3º Trim 1996,34176.0
C,4º Trim 1996,36235.0
C,1º Trim 1997,35711.0
C,2º Trim 1997,37072.0
C,3º Trim 1997,37629.0
C,4º Trim 1997,37673.0
C,1º Trim 1998,38577.0
C,2º Trim 1998,39073.0
C,3º Trim 1998,38903.0
C,4º Trim 1998,37168.0
C,1º Trim 1999,35437.0
C,2º Trim 1999,34779.0
C,3º Trim 1999,35016.0
C,4º Trim 1999,35775.0
C,1º Trim 2000,36603.0
C,2º Trim 2000,36942.0
C,3º Trim 2000,36932.0
C,4º Trim 2000,36709.0
C,1º Trim 2001,37790.0
C,2º Trim 2001,38326.0
C,3º Trim 2001,37449.0
C,4º Trim 2001,37043.0
C,1º Trim 2002,36237.0
C,2º Trim 2002,34811.0
C,3º Trim 2002,34555.0
C,4º Trim 2002,35436.0
C,1º Trim 2003,36795.0
C,2º Trim 2003,38167.0
C,3º Trim 2003,39350.0
C,4º Trim 2003,40465.0
C,1º Trim 2004,42389.0
C,2º Trim 2004,43441.0
C,3º Trim 2004,44838.0
C,4º Trim 2004,46576.0
C,1º Trim 2005,48305.0
C,2º Trim 2005,50662.0
C,3º Trim 2005,51517.0
C,4º Trim 2005,52732.0
C,1º Trim 2006,54936.0
C,2º Trim 2006,55703.0
C,3º Trim 2006,56840.0
C,4º Trim 2006,58969.0
C,1º Trim 2007,61312.0
C,2º Trim 2007,62788.0
C,3º Trim 2007,64739.0
C,4º Trim 2007,66713.0
C,1º Trim 2008,68599.0
C,2º Trim 2008,69702.0
C,3º Trim 2008,70687.0
C,4º Trim 2008,70961.0
C,1º Trim 2009,69717.0
C,2º Trim 2009,68522.0
C,3º Trim 2009,68117.0
C,4º Trim 2009,68191.0
C,1º Trim 2010,69124.0
C,2º Trim 2010,69775.0
C,3º Trim 2010,70876.0
C,4º Trim 2010,72045.0
C,1º Trim 2011,73197.0
C,2º Trim 2011,73792.0
C,3º Trim 2011,74946.0
C,4º Trim 2011,76286.0
C,1º Trim 2012,77480.0
C,2º Trim 2012,77925.0
C,3º Trim 2012,78339.0
C,4º Trim 2012,78924.0
C,1º Trim 2013,79952.0
C,2º Trim 2013,80536.0
C,3º Trim 2013,81571.0
C,4º Trim 2013,83342.0
C,1º Trim 2014,85540.0
C,2º Trim 2014,86666.0
C,3º Trim 2014,87931.0
C,4º Trim 2014,89755.0
C,1º Trim 2015,91361.0
C,2º Trim 2015,91024.0
C,3º Trim 2015,90552.0
C,4º Trim 2015,89517.0
C,1º Trim 2016,88236.0
C,2º Trim 2016,85874.0
C,3º Trim 2016,84661.0
C,4º Trim 2016,84064.0
C,1º Trim 2017,82621.0
C,2º Trim 2017,81232.0
C,3º Trim 2017,81157.0
C,4º Trim 2017,81313.0
C,1º Trim 2018,81638.0
C,2º Trim 2018,84975.0
C,3º Trim 2018,85361.0
C,4º Trim 2018,86713.0
C,1º Trim 2019,88225.0
C,2º Trim 2019,89442.0
C,3º Trim 2019,90441.0
C,4º Trim 2019,90160.0
C,1ro Trim 2020,89352.0
C,2º Trim 2020,87033.0
C,3º Trim 2020,84338.0
C,4º Trim 2020,82882.0
C,1º Trim 2021,84518.0
C,2º Trim 2021,85189.0
C,3º Trim 2021,85880.0
C,4º Trim 2021,86811.0
C,1º Trim 2022,88574.0
C,2º Trim 2022,89760.0
C,3º Trim 2022,91675.0
C,4º Trim 2022,93534.0
C,1º Trim 2023,95418.0
C,2º Trim 2023,96644.0
C,3º Trim 2023,98142.0
C,4º Trim 2023,99153.0
C,1º Trim 2024,100590.0
C,2º Trim 2024,100263.0
C,3º Trim 2024,99987.0
C,4º Trim 2024,99316.0
C,1º Trim 2025,97854.0
C,2º Trim 2025,94498.0
D,1º Trim 1996,883197.0
D,2º Trim 1996,890840.0
D,3º Trim 1996,896864.0
D,4º Trim 1996,910881.0
D,1º Trim 1997,922208.0
D,2º Trim 1997,933274.0
D,3º Trim 1997,933628.0
D,4º Trim 1997,947176.0
D,1º Trim 1998,952594.0
D,2º Trim 1998,954636.0
D,3º Trim 1998,947506.0
D,4º Trim 1998,941533.0
D,1º Trim 1999,927697.0
D,2º Trim 1999,905706.0
D,3º Trim 1999,886550.0
D,4º Trim 1999,880966.0
D,1º Trim 2000,875396.0
D,2º Trim 2000,857223.0
D,3º Trim 2000,848858.0
D,4º Trim 2000,846626.0
D,1º Trim 2001,843744.0
D,2º Trim 2001,828122.0
D,3º Trim 2001,806292.0
D,4º Trim 2001,780250.0
D,1º Trim 2002,743676.0
D,2º Trim 2002,729583.0
D,3º Trim 2002,724205.0
D,4º Trim 2002,732569.0
D,1º Trim 2003,755699.0
D,2º Trim 2003,772025.0
D,3º Trim 2003,794857.0
D,4º Trim 2003,823010.0
D,1º Trim 2004,855787.0
D,2º Trim 2004,872803.0
D,3º Trim 2004,894974.0
D,4º Trim 2004,923362.0
D,1º Trim 2005,948658.0
D,2º Trim 2005,965639.0
D,3º Trim 2005,981353.0
D,4º Trim 2005,1009228.0
D,1º Trim 2006,1033541.0
D,2º Trim 2006,1048096.0
D,3º Trim 2006,1061904.0
D,4º Trim 2006,1084728.0
D,1º Trim 2007,1107296.0
D,2º Trim 2007,1121183.0
D,3º Trim 2007,1138837.0
D,4º Trim 2007,1163424.0
D,1º Trim 2008,1186457.0
D,2º Trim 2008,1201742.0
D,3º Trim 2008,1206316.0
D,4º Trim 2008,1201653.0
D,1º Trim 2009,1185485.0
D,2º Trim 2009,1166202.0
D,3º Trim 2009,1164604.0
D,4º Trim 2009,1175220.0
D,1º Trim 2010,1187107.0
D,2º Trim 2010,1196042.0
D,3º Trim 2010,1202605.0
D,4º Trim 2010,1215655.0
D,1º Trim 2011,1235699.0
D,2º Trim 2011,1248802.0
D,3º Trim 2011,1258368.0
D,4º Trim 2011,1272366.0
D,1º Trim 2012,1274608.0
D,2º Trim 2012,1270356.0
D,3º Trim 2012,1268079.0
D,4º Trim 2012,1279525.0
D,1º Trim 2013,1289984.0
D,2º Trim 2013,1287776.0
D,3º Trim 2013,1285992.0
D,4º Trim 2013,1291269.0
D,1º Trim 2014,1287264.0
D,2º Trim 2014,1278335.0
D,3º Trim 2014,1273214.0
D,4º Trim 2014,1275879.0
D,1º Trim 2015,1284347.0
D,2º Trim 2015,1292114.0
D,3º Trim 2015,1295864.0
D,4º Trim 2015,1295783.0
D,1º Trim 2016,1292377.0
D,2º Trim 2016,1274975.0
D,3º Trim 2016,1261912.0
D,4º Trim 2016,1256584.0
D,1º Trim 2017,1258021.0
D,2º Trim 2017,1248343.0
D,3º Trim 2017,1240627.0
D,4º Trim 2017,1242763.0
D,1º Trim 2018,1246130.0
D,2º Trim 2018,1230366.0
D,3º Trim 2018,1208967.0
D,4º Trim 2018,1191223.0
D,1º Trim 2019,1187108.0
D,2º Trim 2019,1171044.0
D,3º Trim 2019,1160187.0
D,4º Trim 2019,1145576.0
D,1ro Trim 2020,1148097.0
D,2º Trim 2020,1131496.0
D,3º Trim 2020,1138397.0
D,4º Trim 2020,1150449.0
D,1º Trim 2021,1169198.0
D,2º Trim 2021,1174785.0
D,3º Trim 2021,1177144.0
D,4º Trim 2021,1187533.0
D,1º Trim 2022,1213043.0
D,2º Trim 2022,1223575.0
D,3º Trim 2022,1234891.0
D,4º Trim 2022,1243906.0
D,1º Trim 2023,1265521.0
D,2º Trim 2023,1267140.0
D,3º Trim 2023,1273020.0
D,4º Trim 2023,1268965.0
D,1º Trim 2024,1267760.0
D,2º Trim 2024,1243743.0
D,3º Trim 2024,1237261.0
D,4º Trim 2024,1242334.0
D,1º Trim 2025,1247953.0
D,2º Trim 2025,1231975.0
E,1º Trim 1996,44276.0
E,2º Trim 1996,44636.0
E,3º Trim 1996,45250.0
E,4º Trim 1996,44484.0
E,1º Trim 1997,44705.0
E,2º Trim 1997,45012.0
E,3º Trim 1997,47384.0
E,4º Trim 1997,47623.0
E,1º Trim 1998,47980.0
E,2º Trim 1998,47996.0
E,3º Trim 1998,49010.0
E,4º Trim 1998,48346.0
E,1º Trim 1999,48242.0
E,2º Trim 1999,48214.0
E,3º Trim 1999,49241.0
E,4º Trim 1999,49201.0
E,1º Trim 2000,48750.0
E,2º Trim 2000,48890.0
E,3º Trim 2000,48381.0
E,4º Trim 2000,48911.0
E,1º Trim 2001,48927.0
E,2º Trim 2001,48816.0
E,3º Trim 2001,49072.0
E,4º Trim 2001,48676.0
E,1º Trim 2002,47801.0
E,2º Trim 2002,46142.0
E,3º Trim 2002,45980.0
E,4º Trim 2002,45889.0
E,1º Trim 2003,45902.0
E,2º Trim 2003,46078.0
E,3º Trim 2003,46375.0
E,4º Trim 2003,46518.0
E,1º Trim 2004,47514.0
E,2º Trim 2004,47921.0
E,3º Trim 2004,48245.0
E,4º Trim 2004,48769.0
E,1º Trim 2005,48929.0
E,2º Trim 2005,49568.0
E,3º Trim 2005,49654.0
E,4º Trim 2005,50472.0
E,1º Trim 2006,51771.0
E,2º Trim 2006,51189.0
E,3º Trim 2006,51753.0
E,4º Trim 2006,52108.0
E,1º Trim 2007,52475.0
E,2º Trim 2007,52779.0
E,3º Trim 2007,52791.0
E,4º Trim 2007,53218.0
E,1º Trim 2008,53810.0
E,2º Trim 2008,54233.0
E,3º Trim 2008,54382.0
E,4º Trim 2008,54417.0
E,1º Trim 2009,54571.0
E,2º Trim 2009,55598.0
E,3º Trim 2009,55949.0
E,4º Trim 2009,56302.0
E,1º Trim 2010,56418.0
E,2º Trim 2010,56658.0
E,3º Trim 2010,57509.0
E,4º Trim 2010,57612.0
E,1º Trim 2011,58366.0
E,2º Trim 2011,59010.0
E,3º Trim 2011,59553.0
E,4º Trim 2011,60247.0
E,1º Trim 2012,60415.0
E,2º Trim 2012,61016.0
E,3º Trim 2012,61139.0
E,4º Trim 2012,61947.0
E,1º Trim 2013,62788.0
E,2º Trim 2013,63368.0
E,3º Trim 2013,64283.0
E,4º Trim 2013,65072.0
E,1º Trim 2014,65826.0
E,2º Trim 2014,66647.0
E,3º Trim 2014,67256.0
E,4º Trim 2014,68192.0
E,1º Trim 2015,68757.0
E,2º Trim 2015,69596.0
E,3º Trim 2015,70400.0
E,4º Trim 2015,70723.0
E,1º Trim 2016,71003.0
E,2º Trim 2016,71024.0
E,3º Trim 2016,71372.0
E,4º Trim 2016,71701.0
E,1º Trim 2017,72490.0
E,2º Trim 2017,72791.0
E,3º Trim 2017,73368.0
E,4º Trim 2017,73980.0
E,1º Trim 2018,74347.0
E,2º Trim 2018,74249.0
E,3º Trim 2018,74091.0
E,4º Trim 2018,74049.0
E,1º Trim 2019,74183.0
E,2º Trim 2019,74254.0
E,3º Trim 2019,74347.0
E,4º Trim 2019,74182.0
E,1ro Trim 2020,73813.0
E,2º Trim 2020,73545.0
E,3º Trim 2020,73659.0
E,4º Trim 2020,73767.0
E,1º Trim 2021,74077.0
E,2º Trim 2021,74158.0
E,3º Trim 2021,74193.0
E,4º Trim 2021,74329.0
E,1º Trim 2022,74474.0
E,2º Trim 2022,74590.0
E,3º Trim 2022,75047.0
E,4º Trim 2022,75558.0
E,1º Trim 2023,75872.0
E,2º Trim 2023,75884.0
E,3º Trim 2023,76300.0
E,4º Trim 2023,76942.0
E,1º Trim 2024,77068.0
E,2º Trim 2024,76481.0
E,3º Trim 2024,75936.0
E,4º Trim 2024,75914.0
E,1º Trim 2025,75907.0
E,2º Trim 2025,76149.0
F,1º Trim 1996,182236.0
F,2º Trim 1996,186343.0
F,3º Trim 1996,202239.0
F,4º Trim 1996,216272.0
F,1º Trim 1997,232184.0
F,2º Trim 1997,236005.0
F,3º Trim 1997,246060.0
F,4º Trim 1997,255910.0
F,1º Trim 1998,260130.0
F,2º Trim 1998,260956.0
F,3º Trim 1998,268850.0
F,4º Trim 1998,275357.0
F,1º Trim 1999,274889.0
F,2º Trim 1999,272245.0
F,3º Trim 1999,267397.0
F,4º Trim 1999,259761.0
F,1º Trim 2000,244237.0
F,2º Trim 2000,225998.0
F,3º Trim 2000,223788.0
F,4º Trim 2000,230443.0
F,1º Trim 2001,227420.0
F,2º Trim 2001,217335.0
F,3º Trim 2001,199310.0
F,4º Trim 2001,179331.0
F,1º Trim 2002,137754.0
F,2º Trim 2002,117982.0
F,3º Trim 2002,114237.0
F,4º Trim 2002,123518.0
F,1º Trim 2003,136532.0
F,2º Trim 2003,148604.0
F,3º Trim 2003,162950.0
F,4º Trim 2003,181609.0
F,1º Trim 2004,194358.0
F,2º Trim 2004,203833.0
F,3º Trim 2004,217840.0
F,4º Trim 2004,238920.0
F,1º Trim 2005,259907.0
F,2º Trim 2005,281006.0
F,3º Trim 2005,301492.0
F,4º Trim 2005,328731.0
F,1º Trim 2006,341481.0
F,2º Trim 2006,354964.0
F,3º Trim 2006,361962.0
F,4º Trim 2006,382997.0
F,1º Trim 2007,401228.0
F,2º Trim 2007,419456.0
F,3º Trim 2007,429007.0
F,4º Trim 2007,431994.0
F,1º Trim 2008,429237.0
F,2º Trim 2008,435318.0
F,3º Trim 2008,425520.0
F,4º Trim 2008,417206.0
F,1º Trim 2009,398679.0
F,2º Trim 2009,396218.0
F,3º Trim 2009,392583.0
F,4º Trim 2009,390123.0
F,1º Trim 2010,386547.0
F,2º Trim 2010,392799.0
F,3º Trim 2010,398586.0
F,4º Trim 2010,413775.0
F,1º Trim 2011,423172.0
F,2º Trim 2011,437014.0
F,3º Trim 2011,442930.0
F,4º Trim 2011,450627.0
F,1º Trim 2012,438961.0
F,2º Trim 2012,434343.0
F,3º Trim 2012,424175.0
F,4º Trim 2012,422201.0
F,1º Trim 2013,419934.0
F,2º Trim 2013,429057.0
F,3º Trim 2013,430302.0
F,4º Trim 2013,432110.0
F,1º Trim 2014,419069.0
F,2º Trim 2014,421515.0
F,3º Trim 2014,428401.0
F,4º Trim 2014,437318.0
F,1º Trim 2015,442654.0
F,2º Trim 2015,461712.0
F,3º Trim 2015,466975.0
F,4º Trim 2015,451187.0
F,1º Trim 2016,417584.0
F,2º Trim 2016,411734.0
F,3º Trim 2016,416282.0
F,4º Trim 2016,424860.0
F,1º Trim 2017,432370.0
F,2º Trim 2017,446875.0
F,3º Trim 2017,463110.0
F,4º Trim 2017,474922.0
F,1º Trim 2018,473397.0
F,2º Trim 2018,475095.0
F,3º Trim 2018,469827.0
F,4º Trim 2018,461924.0
F,1º Trim 2019,466763.0
F,2º Trim 2019,464449.0
F,3º Trim 2019,454452.0
F,4º Trim 2019,423672.0
F,1ro Trim 2020,390466.0
F,2º Trim 2020,334156.0
F,3º Trim 2020,332015.0
F,4º Trim 2020,348565.0
F,1º Trim 2021,361014.0
F,2º Trim 2021,376079.0
F,3º Trim 2021,394472.0
F,4º Trim 2021,411302.0
F,1º Trim 2022,421230.0
F,2º Trim 2022,439915.0
F,3º Trim 2022,457010.0
F,4º Trim 2022,470931.0
F,1º Trim 2023,476997.0
F,2º Trim 2023,487116.0
F,3º Trim 2023,484946.0
F,4º Trim 2023,459034.0
F,1º Trim 2024,408095.0
F,2º Trim 2024,387450.0
F,3º Trim 2024,390233.0
F,4º Trim 2024,392653.0
F,1º Trim 2025,391965.0
F,2º Trim 2025,392963.0
G,1º Trim 1996,519514.0
G,2º Trim 1996,527189.0
G,3º Trim 1996,536298.0
G,4º Trim 1996,552036.0
G,1º Trim 1997,563084.0
G,2º Trim 1997,570536.0
G,3º Trim 1997,580759.0
G,4º Trim 1997,598679.0
G,1º Trim 1998,610946.0
G,2º Trim 1998,616740.0
G,3º Trim 1998,620155.0
G,4º Trim 1998,627198.0
G,1º Trim 1999,626847.0
G,2º Trim 1999,620996.0
G,3º Trim 1999,614460.0
G,4º Trim 1999,618246.0
G,1º Trim 2000,623619.0
G,2º Trim 2000,617728.0
G,3º Trim 2000,621922.0
G,4º Trim 2000,634354.0
G,1º Trim 2001,641476.0
G,2º Trim 2001,633942.0
G,3º Trim 2001,621751.0
G,4º Trim 2001,608651.0
G,1º Trim 2002,581500.0
G,2º Trim 2002,561921.0
G,3º Trim 2002,552192.0
G,4º Trim 2002,555944.0
G,1º Trim 2003,566113.0
G,2º Trim 2003,571966.0
G,3º Trim 2003,592269.0
G,4º Trim 2003,617185.0
G,1º Trim 2004,638831.0
G,2º Trim 2004,650198.0
G,3º Trim 2004,679458.0
G,4º Trim 2004,709514.0
G,1º Trim 2005,730974.0
G,2º Trim 2005,743532.0
G,3º Trim 2005,760666.0
G,4º Trim 2005,789203.0
G,1º Trim 2006,810307.0
G,2º Trim 2006,816950.0
G,3º Trim 2006,834190.0
G,4º Trim 2006,863893.0
G,1º Trim 2007,892507.0
G,2º Trim 2007,899574.0
G,3º Trim 2007,921124.0
G,4º Trim 2007,964410.0
G,1º Trim 2008,980339.0
G,2º Trim 2008,988454.0
G,3º Trim 2008,1000946.0
G,4º Trim 2008,1011274.0
G,1º Trim 2009,1010466.0
G,2º Trim 2009,994410.0
G,3º Trim 2009,995633.0
G,4º Trim 2009,1013140.0
G,1º Trim 2010,1028734.0
G,2º Trim 2010,1024805.0
G,3º Trim 2010,1034826.0
G,4º Trim 2010,1058963.0
G,1º Trim 2011,1076729.0
G,2º Trim 2011,1073060.0
G,3º Trim 2011,1082887.0
G,4º Trim 2011,1104078.0
G,1º Trim 2012,1111708.0
G,2º Trim 2012,1097807.0
G,3º Trim 2012,1097948.0
G,4º Trim 2012,1114568.0
G,1º Trim 2013,1124815.0
G,2º Trim 2013,1109940.0
G,3º Trim 2013,1112135.0
G,4º Trim 2013,1126685.0
G,1º Trim 2014,1133409.0
G,2º Trim 2014,1115775.0
G,3º Trim 2014,1116443.0
G,4º Trim 2014,1126859.0
G,1º Trim 2015,1140491.0
G,2º Trim 2015,1135504.0
G,3º Trim 2015,1142573.0
G,4º Trim 2015,1155045.0
G,1º Trim 2016,1167773.0
G,2º Trim 2016,1154752.0
G,3º Trim 2016,1156582.0
G,4º Trim 2016,1168788.0
G,1º Trim 2017,1177633.0
G,2º Trim 2017,1167156.0
G,3º Trim 2017,1172685.0
G,4º Trim 2017,1188619.0
G,1º Trim 2018,1199154.0
G,2º Trim 2018,1183813.0
G,3º Trim 2018,1174212.0
G,4º Trim 2018,1163299.0
G,1º Trim 2019,1160559.0
G,2º Trim 2019,1139704.0
G,3º Trim 2019,1134112.0
G,4º Trim 2019,1130855.0
G,1ro Trim 2020,1135358.0
G,2º Trim 2020,1103198.0
G,3º Trim 2020,1099804.0
G,4º Trim 2020,1104818.0
G,1º Trim 2021,1116549.0
G,2º Trim 2021,1113144.0
G,3º Trim 2021,1116544.0
G,4º Trim 2021,1136543.0
G,1º Trim 2022,1165003.0
G,2º Trim 2022,1172239.0
G,3º Trim 2022,1188770.0
G,4º Trim 2022,1210740.0
G,1º Trim 2023,1235674.0
G,2º Trim 2023,1238566.0
G,3º Trim 2023,1254008.0
G,4º Trim 2023,1265140.0
G,1º Trim 2024,1267049.0
G,2º Trim 2024,1251081.0
G,3º Trim 2024,1258714.0
G,4º Trim 2024,1279300.0
G,1º Trim 2025,1291675.0
G,2º Trim 2025,1283687.0
H,1º Trim 1996,107072.0
H,2º Trim 1996,102261.0
H,3º Trim 1996,105085.0
H,4º Trim 1996,108395.0
H,1º Trim 1997,114184.0
H,2º Trim 1997,108201.0
H,3º Trim 1997,112527.0
H,4º Trim 1997,117314.0
H,1º Trim 1998,124059.0
H,2º Trim 1998,116153.0
H,3º Trim 1998,119309.0
H,4º Trim 1998,122272.0
H,1º Trim 1999,123801.0
H,2º Trim 1999,116748.0
H,3º Trim 1999,119191.0
H,4º Trim 1999,120613.0
H,1º Trim 2000,125059.0
H,2º Trim 2000,119479.0
H,3º Trim 2000,121976.0
H,4º Trim 2000,124750.0
H,1º Trim 2001,127033.0
H,2º Trim 2001,121416.0
H,3º Trim 2001,119977.0
H,4º Trim 2001,117556.0
H,1º Trim 2002,112179.0
H,2º Trim 2002,107279.0
H,3º Trim 2002,108482.0
H,4º Trim 2002,111094.0
H,1º Trim 2003,116192.0
H,2º Trim 2003,113157.0
H,3º Trim 2003,118948.0
H,4º Trim 2003,124736.0
H,1º Trim 2004,132482.0
H,2º Trim 2004,129279.0
H,3º Trim 2004,139232.0
H,4º Trim 2004,147065.0
H,1º Trim 2005,157730.0
