Sector,Período,Empleo
15,2º Trim 2022,101.0
15,3º Trim 2022,89.0
15,4º Trim 2022,81.0
15,1º Trim 2023,99.0
15,2º Trim 2023,102.0
15,3º Trim 2023,95.0
15,4º Trim 2023,91.0
15,1º Trim 2024,100.0
15,2º Trim 2024,108.0
15,3º Trim 2024,101.0
15,4º Trim 2024,104.0
15,1º Trim 2025,116.0
15,2º Trim 2025,123.0
20,1º Trim 1996,6419.0
20,2º Trim 1996,6893.0
20,3º Trim 1996,7501.0
20,4º Trim 1996,7753.0
20,1º Trim 1997,7885.0
20,2º Trim 1997,8316.0
20,3º Trim 1997,8501.0
20,4º Trim 1997,8778.0
20,1º Trim 1998,8759.0
20,2º Trim 1998,9317.0
20,3º Trim 1998,9826.0
20,4º Trim 1998,9638.0
20,1º Trim 1999,9319.0
20,2º Trim 1999,9630.0
20,3º Trim 1999,9788.0
20,4º Trim 1999,9330.0
20,1º Trim 2000,9222.0
20,2º Trim 2000,10199.0
20,3º Trim 2000,9998.0
20,4º Trim 2000,9633.0
20,1º Trim 2001,9293.0
20,2º Trim 2001,9986.0
20,3º Trim 2001,9494.0
20,4º Trim 2001,8639.0
20,1º Trim 2002,7624.0
20,2º Trim 2002,7620.0
20,3º Trim 2002,7895.0
20,4º Trim 2002,8073.0
20,1º Trim 2003,8040.0
20,2º Trim 2003,8391.0
20,3º Trim 2003,8699.0
20,4º Trim 2003,8771.0
20,1º Trim 2004,8869.0
20,2º Trim 2004,9457.0
20,3º Trim 2004,9714.0
20,4º Trim 2004,9386.0
20,1º Trim 2005,9125.0
20,2º Trim 2005,9653.0
20,3º Trim 2005,9806.0
20,4º Trim 2005,9827.0
20,1º Trim 2006,9867.0
20,2º Trim 2006,10696.0
20,3º Trim 2006,10820.0
20,4º Trim 2006,10700.0
20,1º Trim 2007,10751.0
20,2º Trim 2007,11009.0
20,3º Trim 2007,11206.0
20,4º Trim 2007,11170.0
20,1º Trim 2008,11373.0
20,2º Trim 2008,11850.0
20,3º Trim 2008,11797.0
20,4º Trim 2008,11280.0
20,1º Trim 2009,10950.0
20,2º Trim 2009,10987.0
20,3º Trim 2009,11306.0
20,4º Trim 2009,10878.0
20,1º Trim 2010,10327.0
20,2º Trim 2010,10344.0
20,3º Trim 2010,10168.0
20,4º Trim 2010,10004.0
20,1º Trim 2011,10217.0
20,2º Trim 2011,10450.0
20,3º Trim 2011,10468.0
20,4º Trim 2011,10480.0
20,1º Trim 2012,10267.0
20,2º Trim 2012,10200.0
20,3º Trim 2012,10098.0
20,4º Trim 2012,9764.0
20,1º Trim 2013,9514.0
20,2º Trim 2013,9326.0
20,3º Trim 2013,9086.0
20,4º Trim 2013,8960.0
20,1º Trim 2014,8785.0
20,2º Trim 2014,8718.0
20,3º Trim 2014,8480.0
20,4º Trim 2014,8450.0
20,1º Trim 2015,8573.0
20,2º Trim 2015,8822.0
20,3º Trim 2015,8593.0
20,4º Trim 2015,8489.0
20,1º Trim 2016,8408.0
20,2º Trim 2016,8130.0
20,3º Trim 2016,7846.0
20,4º Trim 2016,7810.0
20,1º Trim 2017,7747.0
20,2º Trim 2017,7830.0
20,3º Trim 2017,7786.0
20,4º Trim 2017,7758.0
20,1º Trim 2018,7822.0
20,2º Trim 2018,7800.0
20,3º Trim 2018,7717.0
20,4º Trim 2018,7801.0
20,1ro Trim 2019,7917.0
20,2º Trim 2019,7773.0
20,3º Trim 2019,7659.0
20,4º Trim 2019,7489.0
20,1º Trim 2020,7470.0
20,2º Trim 2020,7195.0
20,3º Trim 2020,7088.0
20,4º Trim 2020,7079.0
20,1º Trim 2021,7289.0
20,2º Trim 2021,7552.0
20,3º Trim 2021,7711.0
20,4º Trim 2021,7912.0
20,1º Trim 2022,7813.0
20,2º Trim 2022,7788.0
20,3º Trim 2022,7753.0
20,4º Trim 2022,7811.0
20,1º Trim 2023,7793.0
20,2º Trim 2023,7770.0
20,3º Trim 2023,7529.0
20,4º Trim 2023,7350.0
20,1º Trim 2024,7343.0
20,2º Trim 2024,7502.0
20,3º Trim 2024,7612.0
20,4º Trim 2024,7522.0
20,1º Trim 2025,7411.0
20,2º Trim 2025,7309.0
50,1º Trim 1996,8116.0
50,2º Trim 1996,9255.0
50,3º Trim 1996,9457.0
50,4º Trim 1996,8731.0
50,1º Trim 1997,9729.0
50,2º Trim 1997,10479.0
50,3º Trim 1997,10052.0
50,4º Trim 1997,9005.0
50,1º Trim 1998,9896.0
50,2º Trim 1998,10632.0
50,3º Trim 1998,9584.0
50,4º Trim 1998,8836.0
50,1º Trim 1999,9419.0
50,2º Trim 1999,9519.0
50,3º Trim 1999,8689.0
50,4º Trim 1999,8510.0
50,1º Trim 2000,9014.0
50,2º Trim 2000,8694.0
50,3º Trim 2000,8648.0
50,4º Trim 2000,9008.0
50,1º Trim 2001,9984.0
50,2º Trim 2001,10572.0
50,3º Trim 2001,10150.0
50,4º Trim 2001,10281.0
50,1º Trim 2002,11366.0
50,2º Trim 2002,12722.0
50,3º Trim 2002,12461.0
50,4º Trim 2002,12545.0
50,1º Trim 2003,13610.0
50,2º Trim 2003,14595.0
50,3º Trim 2003,13193.0
50,4º Trim 2003,13584.0
50,1º Trim 2004,15121.0
50,2º Trim 2004,15605.0
50,3º Trim 2004,14100.0
50,4º Trim 2004,13921.0
50,1º Trim 2005,15182.0
50,2º Trim 2005,15567.0
50,3º Trim 2005,13922.0
50,4º Trim 2005,14927.0
50,1º Trim 2006,16057.0
50,2º Trim 2006,16848.0
50,3º Trim 2006,15261.0
50,4º Trim 2006,14942.0
50,1º Trim 2007,15950.0
50,2º Trim 2007,16639.0
50,3º Trim 2007,15158.0
50,4º Trim 2007,14342.0
50,1º Trim 2008,14649.0
50,2º Trim 2008,15659.0
50,3º Trim 2008,14855.0
50,4º Trim 2008,13866.0
50,1º Trim 2009,14147.0
50,2º Trim 2009,14418.0
50,3º Trim 2009,13752.0
50,4º Trim 2009,13179.0
50,1º Trim 2010,13776.0
50,2º Trim 2010,13546.0
50,3º Trim 2010,14148.0
50,4º Trim 2010,13281.0
50,1º Trim 2011,14268.0
50,2º Trim 2011,14383.0
50,3º Trim 2011,14420.0
50,4º Trim 2011,13718.0
50,1º Trim 2012,13908.0
50,2º Trim 2012,13539.0
50,3º Trim 2012,12820.0
50,4º Trim 2012,12539.0
50,1º Trim 2013,12806.0
50,2º Trim 2013,13182.0
50,3º Trim 2013,12867.0
50,4º Trim 2013,13117.0
50,1º Trim 2014,12657.0
50,2º Trim 2014,13062.0
50,3º Trim 2014,12888.0
50,4º Trim 2014,12855.0
50,1º Trim 2015,12915.0
50,2º Trim 2015,13198.0
50,3º Trim 2015,12727.0
50,4º Trim 2015,12801.0
50,1º Trim 2016,12924.0
50,2º Trim 2016,12056.0
50,3º Trim 2016,11778.0
50,4º Trim 2016,11775.0
50,1º Trim 2017,12268.0
50,2º Trim 2017,12114.0
50,3º Trim 2017,12140.0
50,4º Trim 2017,11998.0
50,1º Trim 2018,12520.0
50,2º Trim 2018,12028.0
50,3º Trim 2018,12576.0
50,4º Trim 2018,12500.0
50,1ro Trim 2019,13251.0
50,2º Trim 2019,12043.0
50,3º Trim 2019,12577.0
50,4º Trim 2019,11915.0
50,1º Trim 2020,12429.0
50,2º Trim 2020,11807.0
50,3º Trim 2020,12172.0
50,4º Trim 2020,11818.0
50,1º Trim 2021,13041.0
50,2º Trim 2021,12729.0
50,3º Trim 2021,13134.0
50,4º Trim 2021,11800.0
50,1º Trim 2022,13119.0
50,2º Trim 2022,12992.0
50,3º Trim 2022,12775.0
50,4º Trim 2022,11624.0
50,1º Trim 2023,12977.0
50,2º Trim 2023,12630.0
50,3º Trim 2023,13240.0
50,4º Trim 2023,11624.0
50,1º Trim 2024,13310.0
50,2º Trim 2024,13068.0
50,3º Trim 2024,13075.0
50,4º Trim 2024,12708.0
50,1º Trim 2025,14350.0
50,2º Trim 2025,12901.0
111,1º Trim 1996,9594.0
111,2º Trim 1996,9697.0
111,3º Trim 1996,9553.0
111,4º Trim 1996,9526.0
111,1º Trim 1997,9497.0
111,2º Trim 1997,9845.0
111,3º Trim 1997,9441.0
111,4º Trim 1997,9065.0
111,1º Trim 1998,9145.0
111,2º Trim 1998,9256.0
111,3º Trim 1998,9381.0
111,4º Trim 1998,9363.0
111,1º Trim 1999,9143.0
111,2º Trim 1999,8970.0
111,3º Trim 1999,8784.0
111,4º Trim 1999,8726.0
111,1º Trim 2000,8605.0
111,2º Trim 2000,8502.0
111,3º Trim 2000,8467.0
111,4º Trim 2000,8416.0
111,1º Trim 2001,8259.0
111,2º Trim 2001,8327.0
111,3º Trim 2001,8404.0
111,4º Trim 2001,8566.0
111,1º Trim 2002,8461.0
111,2º Trim 2002,8424.0
111,3º Trim 2002,8466.0
111,4º Trim 2002,8516.0
111,1º Trim 2003,8579.0
111,2º Trim 2003,8670.0
111,3º Trim 2003,8736.0
111,4º Trim 2003,8808.0
111,1º Trim 2004,8938.0
111,2º Trim 2004,9024.0
111,3º Trim 2004,9251.0
111,4º Trim 2004,9516.0
111,1º Trim 2005,9564.0
111,2º Trim 2005,9629.0
111,3º Trim 2005,9787.0
111,4º Trim 2005,10018.0
111,1º Trim 2006,10232.0
111,2º Trim 2006,10306.0
111,3º Trim 2006,10565.0
111,4º Trim 2006,10855.0
111,1º Trim 2007,11120.0
111,2º Trim 2007,11308.0
111,3º Trim 2007,11639.0
111,4º Trim 2007,11977.0
111,1º Trim 2008,12199.0
111,2º Trim 2008,12519.0
111,3º Trim 2008,12830.0
111,4º Trim 2008,12996.0
111,1º Trim 2009,12941.0
111,2º Trim 2009,12853.0
111,3º Trim 2009,12971.0
111,4º Trim 2009,13184.0
111,1º Trim 2010,13342.0
111,2º Trim 2010,13503.0
111,3º Trim 2010,13702.0
111,4º Trim 2010,13894.0
111,1º Trim 2011,14009.0
111,2º Trim 2011,14171.0
111,3º Trim 2011,14633.0
111,4º Trim 2011,15076.0
111,1º Trim 2012,15289.0
111,2º Trim 2012,15396.0
111,3º Trim 2012,15496.0
111,4º Trim 2012,15725.0
111,1º Trim 2013,15922.0
111,2º Trim 2013,16070.0
111,3º Trim 2013,16371.0
111,4º Trim 2013,16688.0
111,1º Trim 2014,16984.0
111,2º Trim 2014,17153.0
111,3º Trim 2014,17532.0
111,4º Trim 2014,17988.0
111,1º Trim 2015,18284.0
111,2º Trim 2015,18433.0
111,3º Trim 2015,18391.0
111,4º Trim 2015,18373.0
111,1º Trim 2016,18234.0
111,2º Trim 2016,17793.0
111,3º Trim 2016,17538.0
111,4º Trim 2016,17324.0
111,1º Trim 2017,17165.0
111,2º Trim 2017,17061.0
111,3º Trim 2017,17108.0
111,4º Trim 2017,17181.0
111,1º Trim 2018,17252.0
111,2º Trim 2018,20683.0
111,3º Trim 2018,20897.0
111,4º Trim 2018,21458.0
111,1ro Trim 2019,21677.0
111,2º Trim 2019,21964.0
111,3º Trim 2019,22276.0
111,4º Trim 2019,22356.0
111,1º Trim 2020,22468.0
111,2º Trim 2020,22355.0
111,3º Trim 2020,22117.0
111,4º Trim 2020,21001.0
111,1º Trim 2021,20873.0
111,2º Trim 2021,20910.0
111,3º Trim 2021,20869.0
111,4º Trim 2021,21006.0
111,1º Trim 2022,21253.0
111,2º Trim 2022,21429.0
111,3º Trim 2022,21704.0
111,4º Trim 2022,22087.0
111,1º Trim 2023,22462.0
111,2º Trim 2023,22935.0
111,3º Trim 2023,23444.0
111,4º Trim 2023,23855.0
111,1º Trim 2024,24029.0
111,2º Trim 2024,24014.0
111,3º Trim 2024,24028.0
111,4º Trim 2024,23947.0
111,1º Trim 2025,23770.0
111,2º Trim 2025,23493.0
112,1º Trim 1996,13405.0
112,2º Trim 1996,13922.0
112,3º Trim 1996,14355.0
112,4º Trim 1996,16034.0
112,1º Trim 1997,16063.0
112,2º Trim 1997,16519.0
112,3º Trim 1997,16871.0
112,4º Trim 1997,16953.0
112,1º Trim 1998,17823.0
112,2º Trim 1998,17932.0
112,3º Trim 1998,17624.0
112,4º Trim 1998,16057.0
112,1º Trim 1999,14783.0
112,2º Trim 1999,14877.0
112,3º Trim 1999,15568.0
112,4º Trim 1999,16215.0
112,1º Trim 2000,17351.0
112,2º Trim 2000,18100.0
112,3º Trim 2000,18309.0
112,4º Trim 2000,18093.0
112,1º Trim 2001,19464.0
112,2º Trim 2001,20110.0
112,3º Trim 2001,19375.0
112,4º Trim 2001,18863.0
112,1º Trim 2002,18386.0
112,2º Trim 2002,18045.0
112,3º Trim 2002,18029.0
112,4º Trim 2002,18701.0
112,1º Trim 2003,19606.0
112,2º Trim 2003,20663.0
112,3º Trim 2003,21453.0
112,4º Trim 2003,22058.0
112,1º Trim 2004,23369.0
112,2º Trim 2004,23902.0
112,3º Trim 2004,24532.0
112,4º Trim 2004,25468.0
112,1º Trim 2005,26473.0
112,2º Trim 2005,28029.0
112,3º Trim 2005,28303.0
112,4º Trim 2005,28823.0
112,1º Trim 2006,30185.0
112,2º Trim 2006,30416.0
112,3º Trim 2006,30809.0
112,4º Trim 2006,32116.0
112,1º Trim 2007,33616.0
112,2º Trim 2007,34565.0
112,3º Trim 2007,35571.0
112,4º Trim 2007,36780.0
112,1º Trim 2008,37901.0
112,2º Trim 2008,38304.0
112,3º Trim 2008,38643.0
112,4º Trim 2008,38949.0
112,1º Trim 2009,38201.0
112,2º Trim 2009,37134.0
