Sector,Período,Empleo
Industria_Grandes,3º Trim 2007,575346.0
Industria_Grandes,4º Trim 2007,588534.0
Industria_Grandes,1º Trim 2008,603616.0
Industria_Grandes,2º Trim 2008,614909.0
Industria_Grandes,3º Trim 2008,620174.0
Industria_Grandes,4º Trim 2008,617103.0
Industria_Grandes,1º Trim 2009,611944.0
Industria_Grandes,2º Trim 2009,599352.0
Industria_Grandes,3º Trim 2009,597923.0
Industria_Grandes,4º Trim 2009,601422.0
Industria_Grandes,1º Trim 2010,610697.0
Industria_Grandes,2º Trim 2010,617074.0
Industria_Grandes,3º Trim 2010,622431.0
Industria_Grandes,4º Trim 2010,631436.0
Industria_Grandes,1º Trim 2011,649016.0
Industria_Grandes,2º Trim 2011,657722.0
Industria_Grandes,3º Trim 2011,663312.0
Industria_Grandes,4º Trim 2011,673589.0
Industria_Grandes,1º Trim 2012,678847.0
Industria_Grandes,2º Trim 2012,679355.0
Industria_Grandes,3º Trim 2012,678936.0
Industria_Grandes,4º Trim 2012,687361.0
Industria_Grandes,1º Trim 2013,697784.0
Industria_Grandes,2º Trim 2013,696196.0
Industria_Grandes,3º Trim 2013,694046.0
Industria_Grandes,4º Trim 2013,697157.0
Industria_Grandes,1º Trim 2014,697175.0
Industria_Grandes,2º Trim 2014,693575.0
Industria_Grandes,3º Trim 2014,689956.0
Industria_Grandes,4º Trim 2014,689587.0
Industria_Grandes,1º Trim 2015,693487.0
Industria_Grandes,2º Trim 2015,697043.0
Industria_Grandes,3º Trim 2015,699142.0
Industria_Grandes,4º Trim 2015,701111.0
Industria_Grandes,1º Trim 2016,697672.0
Industria_Grandes,2º Trim 2016,686905.0
Industria_Grandes,3º Trim 2016,677890.0
Industria_Grandes,4º Trim 2016,673957.0
Industria_Grandes,1º Trim 2017,673250.0
Industria_Grandes,2º Trim 2017,667590.0
Industria_Grandes,3º Trim 2017,662994.0
Industria_Grandes,4º Trim 2017,666815.0
Industria_Grandes,1º Trim 2018,668608.0
Industria_Grandes,2º Trim 2018,658969.0
Industria_Grandes,3º Trim 2018,649174.0
Industria_Grandes,4º Trim 2018,640572.0
Industria_Grandes,1º Trim 2019,639365.0
Industria_Grandes,2º Trim 2019,628328.0
Industria_Grandes,3º Trim 2019,621117.0
Industria_Grandes,4º Trim 2019,612672.0
Industria_Grandes,1º Trim 2020,614879.0
Industria_Grandes,2º Trim 2020,607136.0
Industria_Grandes,3º Trim 2020,609109.0
Industria_Grandes,4º Trim 2020,617004.0
Industria_Grandes,1º Trim 2021,631494.0
Industria_Grandes,2º Trim 2021,637181.0
Industria_Grandes,3º Trim 2021,637241.0
Industria_Grandes,4º Trim 2021,642699.0
Industria_Grandes,1º Trim 2022,658691.0
Industria_Grandes,2º Trim 2022,666395.0
Industria_Grandes,3º Trim 2022,672458.0
Industria_Grandes,4º Trim 2022,677893.0
Industria_Grandes,1º Trim 2023,695468.0
Industria_Grandes,2º Trim 2023,696019.0
Industria_Grandes,3º Trim 2023,699633.0
Industria_Grandes,4º Trim 2023,699084.0
Industria_Grandes,1º Trim 2024,699668.0
Industria_Grandes,2º Trim 2024,684148.0
Industria_Medianas,1º Trim 1996,197134.0
Industria_Medianas,2º Trim 1996,202336.0
Industria_Medianas,3º Trim 1996,206364.0
Industria_Medianas,4º Trim 1996,212590.0
Industria_Medianas,1º Trim 1997,214249.0
Industria_Medianas,2º Trim 1997,218824.0
Industria_Medianas,3º Trim 1997,220036.0
Industria_Medianas,4º Trim 1997,224102.0
Industria_Medianas,1º Trim 1998,224109.0
Industria_Medianas,2º Trim 1998,225113.0
Industria_Medianas,3º Trim 1998,225262.0
Industria_Medianas,4º Trim 1998,224755.0
Industria_Medianas,1º Trim 1999,219310.0
Industria_Medianas,2º Trim 1999,214907.0
Industria_Medianas,3º Trim 1999,209103.0
Industria_Medianas,4º Trim 1999,208640.0
Industria_Medianas,1º Trim 2000,208347.0
Industria_Medianas,2º Trim 2000,204230.0
Industria_Medianas,3º Trim 2000,200833.0
Industria_Medianas,4º Trim 2000,200688.0
Industria_Medianas,1º Trim 2001,199493.0
Industria_Medianas,2º Trim 2001,197204.0
Industria_Medianas,3º Trim 2001,191515.0
Industria_Medianas,4º Trim 2001,187154.0
Industria_Medianas,1º Trim 2002,177600.0
Industria_Medianas,2º Trim 2002,174216.0
Industria_Medianas,3º Trim 2002,171263.0
Industria_Medianas,4º Trim 2002,175746.0
Industria_Medianas,1º Trim 2003,181605.0
Industria_Medianas,2º Trim 2003,187163.0
Industria_Medianas,3º Trim 2003,192243.0
Industria_Medianas,4º Trim 2003,201993.0
Industria_Medianas,1º Trim 2004,210069.0
Industria_Medianas,2º Trim 2004,214791.0
Industria_Medianas,3º Trim 2004,221745.0
Industria_Medianas,4º Trim 2004,230759.0
Industria_Medianas,1º Trim 2005,236842.0
Industria_Medianas,2º Trim 2005,239234.0
Industria_Medianas,3º Trim 2005,242822.0
Industria_Medianas,4º Trim 2005,246742.0
Industria_Medianas,1º Trim 2006,252669.0
Industria_Medianas,2º Trim 2006,256163.0
Industria_Medianas,3º Trim 2006,258625.0
Industria_Medianas,4º Trim 2006,263374.0
Industria_Medianas,1º Trim 2007,265191.0
Industria_Medianas,2º Trim 2007,267120.0
Industria_Medianas,3º Trim 2007,271227.0
Industria_Medianas,4º Trim 2007,277319.0
Industria_Medianas,1º Trim 2008,283209.0
Industria_Medianas,2º Trim 2008,283853.0
Industria_Medianas,3º Trim 2008,282812.0
Industria_Medianas,4º Trim 2008,282225.0
Industria_Medianas,1º Trim 2009,276482.0
Industria_Medianas,2º Trim 2009,272078.0
Industria_Medianas,3º Trim 2009,270026.0
Industria_Medianas,4º Trim 2009,273458.0
Industria_Medianas,1º Trim 2010,275172.0
Industria_Medianas,2º Trim 2010,276881.0
Industria_Medianas,3º Trim 2010,278415.0
Industria_Medianas,4º Trim 2010,281677.0
Industria_Medianas,1º Trim 2011,284797.0
Industria_Medianas,2º Trim 2011,288573.0
Industria_Medianas,3º Trim 2011,291306.0
Industria_Medianas,4º Trim 2011,293808.0
Industria_Medianas,1º Trim 2012,292589.0
Industria_Medianas,2º Trim 2012,289937.0
Industria_Medianas,3º Trim 2012,287881.0
Industria_Medianas,4º Trim 2012,290672.0
Industria_Medianas,1º Trim 2013,291310.0
Industria_Medianas,2º Trim 2013,290685.0
Industria_Medianas,3º Trim 2013,291468.0
Industria_Medianas,4º Trim 2013,292790.0
Industria_Medianas,1º Trim 2014,290798.0
Industria_Medianas,2º Trim 2014,286938.0
Industria_Medianas,3º Trim 2014,285803.0
Industria_Medianas,4º Trim 2014,286862.0
Industria_Medianas,1º Trim 2015,289702.0
Industria_Medianas,2º Trim 2015,291349.0
Industria_Medianas,3º Trim 2015,292714.0
Industria_Medianas,4º Trim 2015,292355.0
Industria_Medianas,1º Trim 2016,294182.0
Industria_Medianas,2º Trim 2016,289772.0
Industria_Medianas,3º Trim 2016,286221.0
Industria_Medianas,4º Trim 2016,285035.0
Industria_Medianas,1º Trim 2017,287555.0
Industria_Medianas,2º Trim 2017,284130.0
Industria_Medianas,3º Trim 2017,281855.0
