Sector,Período,Empleo
112,4º Trim 2018,18281.0
112,1º Trim 2019,18359.0
112,2º Trim 2019,17683.0
112,3º Trim 2019,16834.0
112,4º Trim 2019,18165.0
112,1ro Trim 2020,18186.0
112,2º Trim 2020,17763.0
112,3º Trim 2020,16290.0
112,4º Trim 2020,17086.0
112,1º Trim 2021,18142.0
112,2º Trim 2021,17422.0
112,3º Trim 2021,16238.0
112,4º Trim 2021,17211.0
112,1º Trim 2022,17715.0
112,2º Trim 2022,16952.0
112,3º Trim 2022,15960.0
112,4º Trim 2022,16262.0
112,1º Trim 2023,16632.0
112,2º Trim 2023,16348.0
112,3º Trim 2023,15649.0
112,4º Trim 2023,16010.0
112,1º Trim 2024,17110.0
112,2º Trim 2024,16560.0
113,1º Trim 1996,31743.0
113,2º Trim 1996,27417.0
113,3º Trim 1996,26231.0
113,4º Trim 1996,26711.0
113,1º Trim 1997,35985.0
113,2º Trim 1997,29845.0
113,3º Trim 1997,27365.0
113,4º Trim 1997,28135.0
113,1º Trim 1998,35783.0
113,2º Trim 1998,27974.0
113,3º Trim 1998,26074.0
113,4º Trim 1998,27298.0
113,1º Trim 1999,35082.0
113,2º Trim 1999,27466.0
113,3º Trim 1999,24752.0
113,4º Trim 1999,25823.0
113,1º Trim 2000,33702.0
113,2º Trim 2000,24602.0
113,3º Trim 2000,24044.0
113,4º Trim 2000,26587.0
113,1º Trim 2001,35158.0
113,2º Trim 2001,27562.0
113,3º Trim 2001,23828.0
113,4º Trim 2001,23898.0
113,1º Trim 2002,33019.0
113,2º Trim 2002,26285.0
113,3º Trim 2002,24433.0
113,4º Trim 2002,25399.0
113,1º Trim 2003,35780.0
113,2º Trim 2003,28803.0
113,3º Trim 2003,26278.0
113,4º Trim 2003,28563.0
113,1º Trim 2004,38367.0
113,2º Trim 2004,31221.0
113,3º Trim 2004,28550.0
113,4º Trim 2004,32143.0
113,1º Trim 2005,42418.0
113,2º Trim 2005,34057.0
113,3º Trim 2005,30220.0
113,4º Trim 2005,35233.0
113,1º Trim 2006,45018.0
113,2º Trim 2006,34785.0
113,3º Trim 2006,31331.0
113,4º Trim 2006,38274.0
113,1º Trim 2007,46906.0
113,2º Trim 2007,35028.0
113,3º Trim 2007,31500.0
113,4º Trim 2007,40114.0
113,1º Trim 2008,46883.0
113,2º Trim 2008,37474.0
113,3º Trim 2008,34103.0
113,4º Trim 2008,42260.0
113,1º Trim 2009,48679.0
113,2º Trim 2009,34765.0
113,3º Trim 2009,31668.0
113,4º Trim 2009,41370.0
113,1º Trim 2010,46092.0
113,2º Trim 2010,35123.0
113,3º Trim 2010,31401.0
113,4º Trim 2010,42201.0
113,1º Trim 2011,46195.0
113,2º Trim 2011,36191.0
113,3º Trim 2011,35872.0
113,4º Trim 2011,43297.0
113,1º Trim 2012,46095.0
113,2º Trim 2012,37200.0
113,3º Trim 2012,36962.0
113,4º Trim 2012,44146.0
113,1º Trim 2013,47543.0
113,2º Trim 2013,39500.0
113,3º Trim 2013,37553.0
113,4º Trim 2013,41810.0
113,1º Trim 2014,44528.0
113,2º Trim 2014,40830.0
113,3º Trim 2014,43248.0
113,4º Trim 2014,50493.0
113,1º Trim 2015,50766.0
113,2º Trim 2015,45150.0
113,3º Trim 2015,44675.0
113,4º Trim 2015,47875.0
113,1º Trim 2016,48644.0
113,2º Trim 2016,43935.0
113,3º Trim 2016,44893.0
113,4º Trim 2016,49706.0
113,1º Trim 2017,48781.0
113,2º Trim 2017,42568.0
113,3º Trim 2017,42018.0
113,4º Trim 2017,46088.0
113,1º Trim 2018,47479.0
113,2º Trim 2018,43091.0
113,3º Trim 2018,42709.0
113,4º Trim 2018,46828.0
113,1º Trim 2019,48711.0
113,2º Trim 2019,43460.0
113,3º Trim 2019,42771.0
113,4º Trim 2019,43383.0
113,1ro Trim 2020,47562.0
113,2º Trim 2020,43078.0
113,3º Trim 2020,41039.0
113,4º Trim 2020,42056.0
113,1º Trim 2021,46824.0
113,2º Trim 2021,43373.0
113,3º Trim 2021,41545.0
113,4º Trim 2021,40778.0
113,1º Trim 2022,42517.0
113,2º Trim 2022,38687.0
113,3º Trim 2022,37068.0
113,4º Trim 2022,36862.0
113,1º Trim 2023,39894.0
113,2º Trim 2023,36279.0
113,3º Trim 2023,34976.0
113,4º Trim 2023,35222.0
113,1º Trim 2024,40315.0
113,2º Trim 2024,38021.0
114,1º Trim 1996,51818.0
114,2º Trim 1996,52216.0
114,3º Trim 1996,45142.0
114,4º Trim 1996,46031.0
114,1º Trim 1997,54165.0
114,2º Trim 1997,53644.0
114,3º Trim 1997,46526.0
114,4º Trim 1997,46768.0
114,1º Trim 1998,55603.0
114,2º Trim 1998,46961.0
114,3º Trim 1998,46514.0
114,4º Trim 1998,46635.0
114,1º Trim 1999,53946.0
114,2º Trim 1999,46482.0
114,3º Trim 1999,44528.0
114,4º Trim 1999,46116.0
114,1º Trim 2000,54274.0
114,2º Trim 2000,48022.0
114,3º Trim 2000,46813.0
114,4º Trim 2000,47096.0
114,1º Trim 2001,53450.0
114,2º Trim 2001,49699.0
114,3º Trim 2001,43806.0
114,4º Trim 2001,43913.0
114,1º Trim 2002,46209.0
114,2º Trim 2002,40191.0
114,3º Trim 2002,40037.0
114,4º Trim 2002,42204.0
114,1º Trim 2003,46150.0
114,2º Trim 2003,41836.0
114,3º Trim 2003,42440.0
114,4º Trim 2003,45187.0
114,1º Trim 2004,52263.0
114,2º Trim 2004,44412.0
114,3º Trim 2004,45653.0
114,4º Trim 2004,48867.0
114,1º Trim 2005,56843.0
114,2º Trim 2005,48116.0
114,3º Trim 2005,47858.0
114,4º Trim 2005,50927.0
114,1º Trim 2006,58010.0
114,2º Trim 2006,50203.0
114,3º Trim 2006,49723.0
114,4º Trim 2006,52582.0
114,1º Trim 2007,60086.0
114,2º Trim 2007,52546.0
114,3º Trim 2007,51267.0
114,4º Trim 2007,54535.0
114,1º Trim 2008,62477.0
114,2º Trim 2008,55469.0
114,3º Trim 2008,54608.0
114,4º Trim 2008,57581.0
114,1º Trim 2009,64933.0
114,2º Trim 2009,54122.0
114,3º Trim 2009,55145.0
114,4º Trim 2009,57486.0
114,1º Trim 2010,63818.0
114,2º Trim 2010,52896.0
114,3º Trim 2010,51840.0
114,4º Trim 2010,55739.0
114,1º Trim 2011,66375.0
114,2º Trim 2011,56253.0
114,3º Trim 2011,51830.0
114,4º Trim 2011,54981.0
114,1º Trim 2012,64307.0
114,2º Trim 2012,52816.0
114,3º Trim 2012,49377.0
114,4º Trim 2012,53311.0
114,1º Trim 2013,66041.0
114,2º Trim 2013,56596.0
114,3º Trim 2013,49657.0
114,4º Trim 2013,52982.0
114,1º Trim 2014,66314.0
114,2º Trim 2014,52924.0
114,3º Trim 2014,48185.0
114,4º Trim 2014,53416.0
114,1º Trim 2015,65000.0
114,2º Trim 2015,49993.0
114,3º Trim 2015,45430.0
114,4º Trim 2015,49150.0
114,1º Trim 2016,59145.0
114,2º Trim 2016,46738.0
114,3º Trim 2016,45503.0
114,4º Trim 2016,50618.0
114,1º Trim 2017,64250.0
114,2º Trim 2017,47759.0
114,3º Trim 2017,46393.0
114,4º Trim 2017,51540.0
114,1º Trim 2018,62822.0
114,2º Trim 2018,48817.0
114,3º Trim 2018,46206.0
114,4º Trim 2018,52238.0
114,1º Trim 2019,61001.0
114,2º Trim 2019,49275.0
114,3º Trim 2019,46660.0
114,4º Trim 2019,49561.0
114,1ro Trim 2020,58632.0
114,2º Trim 2020,43639.0
114,3º Trim 2020,41861.0
114,4º Trim 2020,44474.0
114,1º Trim 2021,53032.0
114,2º Trim 2021,42954.0
114,3º Trim 2021,40911.0
114,4º Trim 2021,43063.0
114,1º Trim 2022,49872.0
114,2º Trim 2022,39770.0
114,3º Trim 2022,39846.0
114,4º Trim 2022,41278.0
114,1º Trim 2023,47981.0
114,2º Trim 2023,38300.0
114,3º Trim 2023,38690.0
114,4º Trim 2023,39243.0
114,1º Trim 2024,46407.0
114,2º Trim 2024,38974.0
115,1º Trim 1996,4564.0
115,2º Trim 1996,3304.0
115,3º Trim 1996,3136.0
115,4º Trim 1996,4441.0
115,1º Trim 1997,5286.0
115,2º Trim 1997,3277.0
115,3º Trim 1997,3109.0
115,4º Trim 1997,4795.0
115,1º Trim 1998,5961.0
115,2º Trim 1998,3680.0
115,3º Trim 1998,3289.0
115,4º Trim 1998,4575.0
115,1º Trim 1999,5941.0
115,2º Trim 1999,3608.0
115,3º Trim 1999,3338.0
115,4º Trim 1999,4270.0
115,1º Trim 2000,4294.0
115,2º Trim 2000,3820.0
115,3º Trim 2000,3901.0
115,4º Trim 2000,5552.0
115,1º Trim 2001,6178.0
115,2º Trim 2001,3935.0
115,3º Trim 2001,3534.0
115,4º Trim 2001,4395.0
115,1º Trim 2002,5140.0
115,2º Trim 2002,3331.0
115,3º Trim 2002,2558.0
115,4º Trim 2002,2898.0
115,1º Trim 2003,3393.0
115,2º Trim 2003,2271.0
115,3º Trim 2003,2210.0
115,4º Trim 2003,2664.0
115,1º Trim 2004,3275.0
115,2º Trim 2004,2622.0
115,3º Trim 2004,2480.0
115,4º Trim 2004,3118.0
115,1º Trim 2005,3610.0
115,2º Trim 2005,2895.0
115,3º Trim 2005,2949.0
115,4º Trim 2005,3930.0
115,1º Trim 2006,4357.0
115,2º Trim 2006,3289.0
115,3º Trim 2006,3304.0
115,4º Trim 2006,4460.0
115,1º Trim 2007,4658.0
115,2º Trim 2007,3521.0
115,3º Trim 2007,3530.0
115,4º Trim 2007,4931.0
115,1º Trim 2008,5763.0
115,2º Trim 2008,4160.0
115,3º Trim 2008,4010.0
115,4º Trim 2008,6231.0
115,1º Trim 2009,6285.0
115,2º Trim 2009,4154.0
115,3º Trim 2009,4031.0
115,4º Trim 2009,5038.0
115,1º Trim 2010,6333.0
115,2º Trim 2010,4934.0
115,3º Trim 2010,4267.0
115,4º Trim 2010,5529.0
115,1º Trim 2011,6750.0
115,2º Trim 2011,5296.0
115,3º Trim 2011,4761.0
115,4º Trim 2011,6449.0
115,1º Trim 2012,8368.0
115,2º Trim 2012,5994.0
115,3º Trim 2012,5138.0
115,4º Trim 2012,7694.0
115,1º Trim 2013,10859.0
115,2º Trim 2013,6556.0
115,3º Trim 2013,5411.0
115,4º Trim 2013,8271.0
115,1º Trim 2014,10000.0
115,2º Trim 2014,6945.0
115,3º Trim 2014,6181.0
115,4º Trim 2014,7327.0
115,1º Trim 2015,9397.0
115,2º Trim 2015,8032.0
115,3º Trim 2015,7508.0
115,4º Trim 2015,7613.0
115,1º Trim 2016,7860.0
115,2º Trim 2016,6732.0
115,3º Trim 2016,6476.0
115,4º Trim 2016,8124.0
115,1º Trim 2017,9692.0
115,2º Trim 2017,7110.0
115,3º Trim 2017,6556.0
115,4º Trim 2017,7538.0
115,1º Trim 2018,10740.0
115,2º Trim 2018,9434.0
115,3º Trim 2018,8523.0
115,4º Trim 2018,9401.0
115,1º Trim 2019,11103.0
115,2º Trim 2019,9525.0
115,3º Trim 2019,8824.0
115,4º Trim 2019,9495.0
115,1ro Trim 2020,10134.0
115,2º Trim 2020,8798.0
115,3º Trim 2020,8267.0
115,4º Trim 2020,9084.0
115,1º Trim 2021,10326.0
115,2º Trim 2021,9752.0
115,3º Trim 2021,9072.0
115,4º Trim 2021,10217.0
115,1º Trim 2022,11431.0
115,2º Trim 2022,9745.0
115,3º Trim 2022,9167.0
115,4º Trim 2022,10869.0
115,1º Trim 2023,13546.0
115,2º Trim 2023,11163.0
115,3º Trim 2023,10404.0
115,4º Trim 2023,12044.0
115,1º Trim 2024,16359.0
115,2º Trim 2024,13795.0
121,1º Trim 1996,72706.0
121,2º Trim 1996,73419.0
121,3º Trim 1996,74661.0
121,4º Trim 1996,76031.0
121,1º Trim 1997,76202.0
121,2º Trim 1997,76704.0
121,3º Trim 1997,76606.0
121,4º Trim 1997,78138.0
121,1º Trim 1998,77878.0
121,2º Trim 1998,78010.0
121,3º Trim 1998,78157.0
121,4º Trim 1998,78951.0
121,1º Trim 1999,77876.0
121,2º Trim 1999,76979.0
121,3º Trim 1999,75881.0
121,4º Trim 1999,75752.0
121,1º Trim 2000,74690.0
121,2º Trim 2000,73719.0
121,3º Trim 2000,73414.0
121,4º Trim 2000,73794.0
121,1º Trim 2001,73370.0
121,2º Trim 2001,72814.0
121,3º Trim 2001,71783.0
121,4º Trim 2001,70989.0
121,1º Trim 2002,69256.0
121,2º Trim 2002,69118.0
121,3º Trim 2002,69261.0
121,4º Trim 2002,70877.0
121,1º Trim 2003,71392.0
121,2º Trim 2003,72660.0
121,3º Trim 2003,73602.0
121,4º Trim 2003,75245.0
121,1º Trim 2004,75805.0
121,2º Trim 2004,76728.0
121,3º Trim 2004,78409.0
121,4º Trim 2004,80096.0
121,1º Trim 2005,80041.0
121,2º Trim 2005,81259.0
121,3º Trim 2005,82644.0
121,4º Trim 2005,84437.0
121,1º Trim 2006,84891.0
121,2º Trim 2006,84849.0
121,3º Trim 2006,85563.0
121,4º Trim 2006,86652.0
121,1º Trim 2007,86349.0
121,2º Trim 2007,86250.0
121,3º Trim 2007,87045.0
121,4º Trim 2007,88319.0
121,1º Trim 2008,87856.0
121,2º Trim 2008,88200.0
121,3º Trim 2008,88762.0
121,4º Trim 2008,88955.0
121,1º Trim 2009,87199.0
121,2º Trim 2009,85913.0
121,3º Trim 2009,85351.0
121,4º Trim 2009,85745.0
121,1º Trim 2010,84816.0
121,2º Trim 2010,84213.0
121,3º Trim 2010,84712.0
121,4º Trim 2010,85870.0
121,1º Trim 2011,86416.0
121,2º Trim 2011,87164.0
121,3º Trim 2011,88033.0
121,4º Trim 2011,88613.0
121,1º Trim 2012,88266.0
121,2º Trim 2012,87720.0
121,3º Trim 2012,87650.0
121,4º Trim 2012,88259.0
121,1º Trim 2013,87670.0
121,2º Trim 2013,86851.0
121,3º Trim 2013,86048.0
121,4º Trim 2013,86006.0
121,1º Trim 2014,85434.0
121,2º Trim 2014,84456.0
121,3º Trim 2014,84109.0
121,4º Trim 2014,84496.0
121,1º Trim 2015,84186.0
121,2º Trim 2015,83364.0
121,3º Trim 2015,82675.0
121,4º Trim 2015,82553.0
121,1º Trim 2016,82383.0
121,2º Trim 2016,81338.0
121,3º Trim 2016,81371.0
121,4º Trim 2016,81771.0
121,1º Trim 2017,81517.0
121,2º Trim 2017,80834.0
121,3º Trim 2017,80972.0
121,4º Trim 2017,81379.0
121,1º Trim 2018,81440.0
121,2º Trim 2018,80787.0
121,3º Trim 2018,80290.0
121,4º Trim 2018,81074.0
121,1º Trim 2019,80769.0
121,2º Trim 2019,80262.0
121,3º Trim 2019,80526.0
121,4º Trim 2019,81545.0
121,1ro Trim 2020,81053.0
121,2º Trim 2020,80586.0
121,3º Trim 2020,81068.0
121,4º Trim 2020,81641.0
121,1º Trim 2021,81878.0
121,2º Trim 2021,81794.0
121,3º Trim 2021,82171.0
121,4º Trim 2021,83053.0
121,1º Trim 2022,83302.0
121,2º Trim 2022,83142.0
121,3º Trim 2022,83496.0
121,4º Trim 2022,84145.0
121,1º Trim 2023,84239.0
121,2º Trim 2023,83588.0
121,3º Trim 2023,83816.0
121,4º Trim 2023,84211.0
121,1º Trim 2024,84102.0
121,2º Trim 2024,83640.0
122,1º Trim 1996,7577.0
122,2º Trim 1996,7441.0
122,3º Trim 1996,7426.0
122,4º Trim 1996,7502.0
122,1º Trim 1997,7656.0
122,2º Trim 1997,7564.0
122,3º Trim 1997,7526.0
122,4º Trim 1997,7714.0
122,1º Trim 1998,7786.0
122,2º Trim 1998,7440.0
122,3º Trim 1998,7193.0
122,4º Trim 1998,7417.0
122,1º Trim 1999,7569.0
122,2º Trim 1999,7323.0
122,3º Trim 1999,7327.0
122,4º Trim 1999,7085.0
122,1º Trim 2000,7092.0
122,2º Trim 2000,6723.0
122,3º Trim 2000,6629.0
122,4º Trim 2000,6424.0
122,1º Trim 2001,6461.0
122,2º Trim 2001,6357.0
122,3º Trim 2001,6255.0
122,4º Trim 2001,6147.0
122,1º Trim 2002,6014.0
122,2º Trim 2002,5794.0
122,3º Trim 2002,5826.0
122,4º Trim 2002,5926.0
122,1º Trim 2003,6034.0
122,2º Trim 2003,6084.0
122,3º Trim 2003,6404.0
122,4º Trim 2003,6818.0
122,1º Trim 2004,7070.0
122,2º Trim 2004,7175.0
122,3º Trim 2004,7321.0
122,4º Trim 2004,7575.0
122,1º Trim 2005,7818.0
122,2º Trim 2005,7839.0
122,3º Trim 2005,8076.0
122,4º Trim 2005,8545.0
122,1º Trim 2006,8771.0
122,2º Trim 2006,8824.0
122,3º Trim 2006,9011.0
122,4º Trim 2006,9073.0
122,1º Trim 2007,9297.0
122,2º Trim 2007,9239.0
122,3º Trim 2007,9380.0
122,4º Trim 2007,9683.0
122,1º Trim 2008,9886.0
122,2º Trim 2008,9910.0
122,3º Trim 2008,10182.0
122,4º Trim 2008,10258.0
122,1º Trim 2009,10430.0
122,2º Trim 2009,10197.0
122,3º Trim 2009,10167.0
122,4º Trim 2009,10350.0
122,1º Trim 2010,10555.0
122,2º Trim 2010,10498.0
122,3º Trim 2010,10646.0
122,4º Trim 2010,10823.0
122,1º Trim 2011,11060.0
122,2º Trim 2011,11064.0
122,3º Trim 2011,11061.0
122,4º Trim 2011,11112.0
122,1º Trim 2012,11198.0
122,2º Trim 2012,11054.0
122,3º Trim 2012,11054.0
122,4º Trim 2012,11020.0
122,1º Trim 2013,11080.0
122,2º Trim 2013,10961.0
122,3º Trim 2013,10949.0
122,4º Trim 2013,10884.0
122,1º Trim 2014,11045.0
122,2º Trim 2014,11083.0
122,3º Trim 2014,11031.0
122,4º Trim 2014,11083.0
122,1º Trim 2015,11120.0
122,2º Trim 2015,11053.0
122,3º Trim 2015,11092.0
122,4º Trim 2015,11139.0
122,1º Trim 2016,11224.0
122,2º Trim 2016,10985.0
122,3º Trim 2016,10899.0
122,4º Trim 2016,10965.0
122,1º Trim 2017,10997.0
122,2º Trim 2017,10879.0
122,3º Trim 2017,10726.0
122,4º Trim 2017,10829.0
122,1º Trim 2018,10877.0
122,2º Trim 2018,10792.0
122,3º Trim 2018,10687.0
122,4º Trim 2018,10744.0
122,1º Trim 2019,10815.0
122,2º Trim 2019,10711.0
122,3º Trim 2019,10748.0
122,4º Trim 2019,10886.0
122,1ro Trim 2020,11025.0
122,2º Trim 2020,11121.0
122,3º Trim 2020,11321.0
122,4º Trim 2020,11367.0
122,1º Trim 2021,11457.0
122,2º Trim 2021,11461.0
122,3º Trim 2021,11438.0
122,4º Trim 2021,11437.0
122,1º Trim 2022,11533.0
122,2º Trim 2022,11501.0
122,3º Trim 2022,11511.0
122,4º Trim 2022,11730.0
122,1º Trim 2023,11839.0
122,2º Trim 2023,11866.0
122,3º Trim 2023,11999.0
122,4º Trim 2023,12022.0
122,1º Trim 2024,12176.0
122,2º Trim 2024,12080.0
141,1º Trim 1996,7474.0
141,2º Trim 1996,9958.0
141,3º Trim 1996,11313.0
141,4º Trim 1996,10425.0
141,1º Trim 1997,11100.0
141,2º Trim 1997,15159.0
141,3º Trim 1997,15384.0
141,4º Trim 1997,11992.0
141,1º Trim 1998,12314.0
141,2º Trim 1998,16102.0
141,3º Trim 1998,16860.0
141,4º Trim 1998,13977.0
141,1º Trim 1999,13758.0
141,2º Trim 1999,17575.0
141,3º Trim 1999,18066.0
141,4º Trim 1999,15013.0
141,1º Trim 2000,14311.0
141,2º Trim 2000,20410.0
141,3º Trim 2000,21523.0
141,4º Trim 2000,15240.0
141,1º Trim 2001,14642.0
141,2º Trim 2001,21451.0
141,3º Trim 2001,22138.0
141,4º Trim 2001,13667.0
141,1º Trim 2002,13693.0
141,2º Trim 2002,21270.0
141,3º Trim 2002,20816.0
141,4º Trim 2002,12738.0
141,1º Trim 2003,15344.0
141,2º Trim 2003,24934.0
141,3º Trim 2003,24085.0
141,4º Trim 2003,14844.0
141,1º Trim 2004,17586.0
141,2º Trim 2004,30256.0
141,3º Trim 2004,28089.0
141,4º Trim 2004,19492.0
141,1º Trim 2005,22866.0
141,2º Trim 2005,36210.0
141,3º Trim 2005,34488.0
141,4º Trim 2005,24593.0
141,1º Trim 2006,26482.0
141,2º Trim 2006,38254.0
141,3º Trim 2006,36193.0
141,4º Trim 2006,28179.0
141,1º Trim 2007,28452.0
141,2º Trim 2007,41154.0
141,3º Trim 2007,39555.0
141,4º Trim 2007,34388.0
141,1º Trim 2008,32246.0
141,2º Trim 2008,47345.0
141,3º Trim 2008,42311.0
141,4º Trim 2008,39797.0
141,1º Trim 2009,32978.0
141,2º Trim 2009,46015.0
141,3º Trim 2009,42135.0
141,4º Trim 2009,38511.0
141,1º Trim 2010,32290.0
141,2º Trim 2010,45362.0
141,3º Trim 2010,41843.0
141,4º Trim 2010,36977.0
141,1º Trim 2011,34021.0
141,2º Trim 2011,49646.0
141,3º Trim 2011,44581.0
141,4º Trim 2011,41834.0
141,1º Trim 2012,34374.0
141,2º Trim 2012,46580.0
141,3º Trim 2012,44152.0
141,4º Trim 2012,38462.0
141,1º Trim 2013,36101.0
141,2º Trim 2013,49374.0
141,3º Trim 2013,45564.0
141,4º Trim 2013,36080.0
141,1º Trim 2014,34648.0
141,2º Trim 2014,45794.0
141,3º Trim 2014,47355.0
