Sector,Período,Empleo
B,1º Trim 2017,11969.0
B,2º Trim 2017,12029.0
B,3º Trim 2017,12137.0
B,4º Trim 2017,11838.0
B,1º Trim 2018,12259.0
B,2º Trim 2018,11984.0
B,3º Trim 2018,12464.0
B,4º Trim 2018,12451.0
B,1º Trim 2019,12962.0
B,2º Trim 2019,11864.0
B,3º Trim 2019,12522.0
B,4º Trim 2019,11887.0
B,1ro Trim 2020,12455.0
B,2º Trim 2020,11815.0
B,3º Trim 2020,12186.0
B,4º Trim 2020,11826.0
B,1º Trim 2021,13076.0
B,2º Trim 2021,12743.0
B,3º Trim 2021,13151.0
B,4º Trim 2021,11810.0
B,1º Trim 2022,13138.0
B,2º Trim 2022,12998.0
B,3º Trim 2022,12784.0
B,4º Trim 2022,11637.0
B,1º Trim 2023,12994.0
B,2º Trim 2023,12641.0
B,3º Trim 2023,13260.0
B,4º Trim 2023,11638.0
B,1º Trim 2024,13336.0
B,2º Trim 2024,13070.0
C,1º Trim 1996,33052.0
C,2º Trim 1996,33732.0
C,3º Trim 1996,34170.0
C,4º Trim 1996,36234.0
C,1º Trim 1997,35707.0
C,2º Trim 1997,37067.0
C,3º Trim 1997,37630.0
C,4º Trim 1997,37678.0
C,1º Trim 1998,38583.0
C,2º Trim 1998,39071.0
C,3º Trim 1998,38891.0
C,4º Trim 1998,37144.0
C,1º Trim 1999,35422.0
C,2º Trim 1999,34764.0
C,3º Trim 1999,35002.0
C,4º Trim 1999,35754.0
C,1º Trim 2000,36584.0
C,2º Trim 2000,36922.0
C,3º Trim 2000,36911.0
C,4º Trim 2000,36694.0
C,1º Trim 2001,37775.0
C,2º Trim 2001,38308.0
C,3º Trim 2001,37431.0
C,4º Trim 2001,37022.0
C,1º Trim 2002,36216.0
C,2º Trim 2002,34791.0
C,3º Trim 2002,34535.0
C,4º Trim 2002,35399.0
C,1º Trim 2003,36765.0
C,2º Trim 2003,38136.0
C,3º Trim 2003,39320.0
C,4º Trim 2003,40422.0
C,1º Trim 2004,42352.0
C,2º Trim 2004,43406.0
C,3º Trim 2004,44799.0
C,4º Trim 2004,46536.0
C,1º Trim 2005,48254.0
C,2º Trim 2005,50610.0
C,3º Trim 2005,51466.0
C,4º Trim 2005,52684.0
C,1º Trim 2006,54880.0
C,2º Trim 2006,55641.0
C,3º Trim 2006,56782.0
C,4º Trim 2006,58901.0
C,1º Trim 2007,61241.0
C,2º Trim 2007,62707.0
C,3º Trim 2007,64649.0
C,4º Trim 2007,66607.0
C,1º Trim 2008,68479.0
C,2º Trim 2008,69564.0
C,3º Trim 2008,70540.0
C,4º Trim 2008,70807.0
C,1º Trim 2009,69550.0
C,2º Trim 2009,68352.0
C,3º Trim 2009,67962.0
C,4º Trim 2009,68057.0
C,1º Trim 2010,68999.0
C,2º Trim 2010,69651.0
C,3º Trim 2010,70741.0
C,4º Trim 2010,71928.0
C,1º Trim 2011,73074.0
C,2º Trim 2011,73662.0
C,3º Trim 2011,74813.0
C,4º Trim 2011,76151.0
C,1º Trim 2012,77344.0
C,2º Trim 2012,77789.0
C,3º Trim 2012,78205.0
C,4º Trim 2012,78781.0
C,1º Trim 2013,79800.0
C,2º Trim 2013,80390.0
C,3º Trim 2013,81428.0
C,4º Trim 2013,83185.0
C,1º Trim 2014,85401.0
C,2º Trim 2014,86531.0
C,3º Trim 2014,87803.0
C,4º Trim 2014,89616.0
C,1º Trim 2015,91217.0
C,2º Trim 2015,90883.0
C,3º Trim 2015,90420.0
C,4º Trim 2015,89378.0
C,1º Trim 2016,88101.0
C,2º Trim 2016,85735.0
C,3º Trim 2016,84523.0
C,4º Trim 2016,83917.0
C,1º Trim 2017,82478.0
C,2º Trim 2017,81097.0
C,3º Trim 2017,81033.0
C,4º Trim 2017,81186.0
C,1º Trim 2018,81493.0
C,2º Trim 2018,84806.0
C,3º Trim 2018,85153.0
C,4º Trim 2018,86488.0
C,1º Trim 2019,87967.0
C,2º Trim 2019,89156.0
C,3º Trim 2019,90088.0
C,4º Trim 2019,89758.0
C,1ro Trim 2020,88939.0
C,2º Trim 2020,86623.0
C,3º Trim 2020,83946.0
C,4º Trim 2020,82507.0
C,1º Trim 2021,84172.0
C,2º Trim 2021,84813.0
C,3º Trim 2021,85473.0
C,4º Trim 2021,86370.0
C,1º Trim 2022,88104.0
C,2º Trim 2022,89264.0
C,3º Trim 2022,91171.0
C,4º Trim 2022,93038.0
C,1º Trim 2023,94941.0
C,2º Trim 2023,96170.0
C,3º Trim 2023,97697.0
C,4º Trim 2023,98731.0
C,1º Trim 2024,100146.0
C,2º Trim 2024,99812.0
D,1º Trim 1996,884282.0
D,2º Trim 1996,892050.0
D,3º Trim 1996,898198.0
D,4º Trim 1996,912318.0
D,1º Trim 1997,923616.0
D,2º Trim 1997,934635.0
D,3º Trim 1997,934990.0
D,4º Trim 1997,948585.0
D,1º Trim 1998,954011.0
D,2º Trim 1998,956073.0
D,3º Trim 1998,949006.0
D,4º Trim 1998,943114.0
D,1º Trim 1999,929183.0
D,2º Trim 1999,907128.0
D,3º Trim 1999,887976.0
D,4º Trim 1999,882374.0
D,1º Trim 2000,876787.0
D,2º Trim 2000,858663.0
D,3º Trim 2000,850289.0
D,4º Trim 2000,848137.0
D,1º Trim 2001,845279.0
D,2º Trim 2001,829442.0
D,3º Trim 2001,807285.0
D,4º Trim 2001,781115.0
D,1º Trim 2002,744577.0
D,2º Trim 2002,730679.0
D,3º Trim 2002,725283.0
D,4º Trim 2002,733821.0
D,1º Trim 2003,757028.0
D,2º Trim 2003,773084.0
D,3º Trim 2003,796014.0
D,4º Trim 2003,824545.0
D,1º Trim 2004,857421.0
D,2º Trim 2004,874212.0
D,3º Trim 2004,896450.0
D,4º Trim 2004,924967.0
D,1º Trim 2005,950471.0
D,2º Trim 2005,967347.0
D,3º Trim 2005,983077.0
D,4º Trim 2005,1010893.0
D,1º Trim 2006,1035402.0
D,2º Trim 2006,1049942.0
D,3º Trim 2006,1063773.0
D,4º Trim 2006,1086738.0
D,1º Trim 2007,1109295.0
D,2º Trim 2007,1123138.0
D,3º Trim 2007,1140625.0
D,4º Trim 2007,1165080.0
D,1º Trim 2008,1188300.0
D,2º Trim 2008,1203506.0
D,3º Trim 2008,1208069.0
D,4º Trim 2008,1203538.0
D,1º Trim 2009,1187356.0
D,2º Trim 2009,1167980.0
D,3º Trim 2009,1166466.0
D,4º Trim 2009,1177109.0
D,1º Trim 2010,1189136.0
D,2º Trim 2010,1198256.0
D,3º Trim 2010,1205362.0
D,4º Trim 2010,1218589.0
D,1º Trim 2011,1238823.0
D,2º Trim 2011,1251758.0
D,3º Trim 2011,1261346.0
D,4º Trim 2011,1275313.0
D,1º Trim 2012,1277582.0
D,2º Trim 2012,1273139.0
D,3º Trim 2012,1271066.0
D,4º Trim 2012,1282582.0
D,1º Trim 2013,1293072.0
D,2º Trim 2013,1290684.0
D,3º Trim 2013,1288510.0
D,4º Trim 2013,1293755.0
D,1º Trim 2014,1289801.0
D,2º Trim 2014,1280497.0
D,3º Trim 2014,1275184.0
D,4º Trim 2014,1277443.0
D,1º Trim 2015,1285911.0
D,2º Trim 2015,1293587.0
D,3º Trim 2015,1297372.0
D,4º Trim 2015,1297211.0
D,1º Trim 2016,1294001.0
D,2º Trim 2016,1276590.0
D,3º Trim 2016,1263596.0
D,4º Trim 2016,1258150.0
D,1º Trim 2017,1259441.0
D,2º Trim 2017,1248934.0
D,3º Trim 2017,1241237.0
D,4º Trim 2017,1243943.0
D,1º Trim 2018,1247541.0
D,2º Trim 2018,1231816.0
D,3º Trim 2018,1210188.0
D,4º Trim 2018,1191746.0
D,1º Trim 2019,1187362.0
D,2º Trim 2019,1171271.0
D,3º Trim 2019,1160372.0
D,4º Trim 2019,1145525.0
D,1ro Trim 2020,1147976.0
D,2º Trim 2020,1131542.0
D,3º Trim 2020,1138305.0
D,4º Trim 2020,1149886.0
D,1º Trim 2021,1168836.0
D,2º Trim 2021,1174308.0
D,3º Trim 2021,1176510.0
D,4º Trim 2021,1186606.0
D,1º Trim 2022,1210905.0
D,2º Trim 2022,1221128.0
D,3º Trim 2022,1232126.0
D,4º Trim 2022,1240793.0
D,1º Trim 2023,1262058.0
D,2º Trim 2023,1263649.0
D,3º Trim 2023,1269374.0
D,4º Trim 2023,1265003.0
D,1º Trim 2024,1262052.0
D,2º Trim 2024,1237567.0
E,1º Trim 1996,44277.0
E,2º Trim 1996,44639.0
E,3º Trim 1996,45254.0
E,4º Trim 1996,44488.0
E,1º Trim 1997,44709.0
E,2º Trim 1997,45016.0
E,3º Trim 1997,47387.0
E,4º Trim 1997,47626.0
E,1º Trim 1998,47983.0
E,2º Trim 1998,47999.0
E,3º Trim 1998,49013.0
E,4º Trim 1998,48348.0
E,1º Trim 1999,48240.0
E,2º Trim 1999,48213.0
E,3º Trim 1999,49240.0
E,4º Trim 1999,49200.0
E,1º Trim 2000,48749.0
E,2º Trim 2000,48886.0
E,3º Trim 2000,48376.0
E,4º Trim 2000,48906.0
E,1º Trim 2001,48923.0
E,2º Trim 2001,48808.0
E,3º Trim 2001,49064.0
E,4º Trim 2001,48668.0
E,1º Trim 2002,47792.0
E,2º Trim 2002,46131.0
E,3º Trim 2002,45970.0
E,4º Trim 2002,45880.0
E,1º Trim 2003,45893.0
E,2º Trim 2003,46068.0
E,3º Trim 2003,46363.0
E,4º Trim 2003,46505.0
E,1º Trim 2004,47501.0
E,2º Trim 2004,47906.0
E,3º Trim 2004,48228.0
E,4º Trim 2004,48760.0
E,1º Trim 2005,48924.0
E,2º Trim 2005,49560.0
E,3º Trim 2005,49638.0
E,4º Trim 2005,50454.0
E,1º Trim 2006,51752.0
E,2º Trim 2006,51168.0
E,3º Trim 2006,51732.0
E,4º Trim 2006,52090.0
E,1º Trim 2007,52458.0
E,2º Trim 2007,52764.0
E,3º Trim 2007,52775.0
E,4º Trim 2007,53201.0
E,1º Trim 2008,53795.0
E,2º Trim 2008,54217.0
E,3º Trim 2008,54365.0
E,4º Trim 2008,54399.0
E,1º Trim 2009,54550.0
E,2º Trim 2009,55578.0
E,3º Trim 2009,55929.0
E,4º Trim 2009,56282.0
E,1º Trim 2010,56399.0
E,2º Trim 2010,56633.0
E,3º Trim 2010,57488.0
E,4º Trim 2010,57592.0
E,1º Trim 2011,58347.0
E,2º Trim 2011,58990.0
E,3º Trim 2011,59532.0
E,4º Trim 2011,60230.0
E,1º Trim 2012,60401.0
E,2º Trim 2012,60999.0
E,3º Trim 2012,61118.0
E,4º Trim 2012,61923.0
E,1º Trim 2013,62768.0
E,2º Trim 2013,63345.0
E,3º Trim 2013,64261.0
E,4º Trim 2013,65047.0
E,1º Trim 2014,65802.0
E,2º Trim 2014,66617.0
E,3º Trim 2014,67227.0
E,4º Trim 2014,68163.0
E,1º Trim 2015,68729.0
E,2º Trim 2015,69564.0
E,3º Trim 2015,70365.0
E,4º Trim 2015,70691.0
E,1º Trim 2016,70975.0
E,2º Trim 2016,70993.0
E,3º Trim 2016,71342.0
E,4º Trim 2016,71669.0
E,1º Trim 2017,72458.0
E,2º Trim 2017,72758.0
E,3º Trim 2017,73336.0
E,4º Trim 2017,73950.0
E,1º Trim 2018,74313.0
E,2º Trim 2018,74213.0
E,3º Trim 2018,74058.0
E,4º Trim 2018,74010.0
E,1º Trim 2019,74144.0
E,2º Trim 2019,74216.0
E,3º Trim 2019,74311.0
E,4º Trim 2019,74145.0
E,1ro Trim 2020,73776.0
E,2º Trim 2020,73509.0
E,3º Trim 2020,73623.0
E,4º Trim 2020,73731.0
E,1º Trim 2021,74040.0
E,2º Trim 2021,74124.0
E,3º Trim 2021,74158.0
E,4º Trim 2021,74295.0
E,1º Trim 2022,74436.0
E,2º Trim 2022,74550.0
E,3º Trim 2022,75007.0
E,4º Trim 2022,75518.0
E,1º Trim 2023,75832.0
E,2º Trim 2023,75843.0
E,3º Trim 2023,76255.0
E,4º Trim 2023,76896.0
E,1º Trim 2024,77008.0
E,2º Trim 2024,76417.0
F,1º Trim 1996,182266.0
F,2º Trim 1996,186361.0
F,3º Trim 1996,202370.0
F,4º Trim 1996,216490.0
F,1º Trim 1997,232424.0
F,2º Trim 1997,236270.0
F,3º Trim 1997,246182.0
F,4º Trim 1997,256015.0
F,1º Trim 1998,260297.0
F,2º Trim 1998,261152.0
F,3º Trim 1998,268986.0
F,4º Trim 1998,275414.0
F,1º Trim 1999,274926.0
F,2º Trim 1999,272491.0
F,3º Trim 1999,267604.0
F,4º Trim 1999,260113.0
F,1º Trim 2000,244685.0
F,2º Trim 2000,226359.0
F,3º Trim 2000,223959.0
F,4º Trim 2000,230559.0
F,1º Trim 2001,227518.0
F,2º Trim 2001,217531.0
F,3º Trim 2001,199686.0
F,4º Trim 2001,179609.0
F,1º Trim 2002,137835.0
F,2º Trim 2002,118101.0
F,3º Trim 2002,114440.0
F,4º Trim 2002,123726.0
F,1º Trim 2003,136691.0
F,2º Trim 2003,148789.0
F,3º Trim 2003,163165.0
F,4º Trim 2003,181935.0
F,1º Trim 2004,194757.0
F,2º Trim 2004,204348.0
F,3º Trim 2004,218614.0
F,4º Trim 2004,239853.0
F,1º Trim 2005,260936.0
F,2º Trim 2005,282323.0
F,3º Trim 2005,302773.0
F,4º Trim 2005,329801.0
F,1º Trim 2006,342454.0
F,2º Trim 2006,355865.0
F,3º Trim 2006,362932.0
F,4º Trim 2006,383999.0
F,1º Trim 2007,402135.0
F,2º Trim 2007,420690.0
F,3º Trim 2007,430619.0
F,4º Trim 2007,433660.0
F,1º Trim 2008,431007.0
F,2º Trim 2008,437104.0
F,3º Trim 2008,427220.0
F,4º Trim 2008,418769.0
F,1º Trim 2009,399967.0
F,2º Trim 2009,397862.0
F,3º Trim 2009,394233.0
F,4º Trim 2009,391474.0
F,1º Trim 2010,387619.0
F,2º Trim 2010,393874.0
F,3º Trim 2010,399773.0
F,4º Trim 2010,414930.0
F,1º Trim 2011,424520.0
F,2º Trim 2011,438765.0
F,3º Trim 2011,444826.0
F,4º Trim 2011,452687.0
F,1º Trim 2012,441096.0
F,2º Trim 2012,436508.0
F,3º Trim 2012,426424.0
F,4º Trim 2012,424175.0
F,1º Trim 2013,421600.0
F,2º Trim 2013,430923.0
F,3º Trim 2013,432100.0
F,4º Trim 2013,433901.0
F,1º Trim 2014,420784.0
F,2º Trim 2014,423320.0
F,3º Trim 2014,429957.0
F,4º Trim 2014,438756.0
F,1º Trim 2015,443999.0
F,2º Trim 2015,462999.0
F,3º Trim 2015,468268.0
F,4º Trim 2015,452338.0
F,1º Trim 2016,418658.0
F,2º Trim 2016,412965.0
F,3º Trim 2016,417391.0
F,4º Trim 2016,425729.0
F,1º Trim 2017,433064.0
F,2º Trim 2017,447822.0
F,3º Trim 2017,464141.0
F,4º Trim 2017,475733.0
F,1º Trim 2018,474194.0
F,2º Trim 2018,475903.0
F,3º Trim 2018,470659.0
F,4º Trim 2018,462693.0
F,1º Trim 2019,467355.0
F,2º Trim 2019,465001.0
F,3º Trim 2019,455031.0
F,4º Trim 2019,424508.0
F,1ro Trim 2020,391147.0
F,2º Trim 2020,334682.0
F,3º Trim 2020,332733.0
F,4º Trim 2020,349346.0
F,1º Trim 2021,361698.0
F,2º Trim 2021,376900.0
F,3º Trim 2021,394978.0
F,4º Trim 2021,411825.0
F,1º Trim 2022,421810.0
F,2º Trim 2022,440693.0
F,3º Trim 2022,457686.0
F,4º Trim 2022,471435.0
F,1º Trim 2023,477357.0
F,2º Trim 2023,487501.0
F,3º Trim 2023,485211.0
F,4º Trim 2023,459160.0
F,1º Trim 2024,408140.0
F,2º Trim 2024,387607.0
G,1º Trim 1996,520178.0
G,2º Trim 1996,527860.0
G,3º Trim 1996,536994.0
G,4º Trim 1996,552783.0
G,1º Trim 1997,563901.0
G,2º Trim 1997,571603.0
G,3º Trim 1997,581901.0
G,4º Trim 1997,599984.0
G,1º Trim 1998,612061.0
G,2º Trim 1998,617944.0
G,3º Trim 1998,621745.0
G,4º Trim 1998,628976.0
G,1º Trim 1999,628543.0
G,2º Trim 1999,622727.0
G,3º Trim 1999,616282.0
G,4º Trim 1999,620054.0
G,1º Trim 2000,625346.0
G,2º Trim 2000,619489.0
G,3º Trim 2000,623845.0
G,4º Trim 2000,636292.0
G,1º Trim 2001,643317.0
G,2º Trim 2001,635707.0
G,3º Trim 2001,623654.0
G,4º Trim 2001,610612.0
G,1º Trim 2002,583308.0
G,2º Trim 2002,563763.0
G,3º Trim 2002,553954.0
G,4º Trim 2002,557661.0
G,1º Trim 2003,567939.0
G,2º Trim 2003,574004.0
G,3º Trim 2003,594536.0
G,4º Trim 2003,619348.0
G,1º Trim 2004,640982.0
G,2º Trim 2004,652563.0
G,3º Trim 2004,681825.0
G,4º Trim 2004,711745.0
G,1º Trim 2005,733127.0
G,2º Trim 2005,745844.0
G,3º Trim 2005,762952.0
G,4º Trim 2005,791458.0
G,1º Trim 2006,812787.0
G,2º Trim 2006,819481.0
G,3º Trim 2006,836668.0
G,4º Trim 2006,866297.0
G,1º Trim 2007,895042.0
G,2º Trim 2007,902092.0
G,3º Trim 2007,923826.0
G,4º Trim 2007,967148.0
G,1º Trim 2008,983261.0
G,2º Trim 2008,991547.0
G,3º Trim 2008,1003998.0
G,4º Trim 2008,1014350.0
G,1º Trim 2009,1013554.0
G,2º Trim 2009,997371.0
G,3º Trim 2009,998420.0
G,4º Trim 2009,1015752.0
G,1º Trim 2010,1031306.0
G,2º Trim 2010,1027044.0
G,3º Trim 2010,1036722.0
G,4º Trim 2010,1060786.0
G,1º Trim 2011,1078372.0
G,2º Trim 2011,1074839.0
G,3º Trim 2011,1084593.0
G,4º Trim 2011,1106109.0
G,1º Trim 2012,1113576.0
G,2º Trim 2012,1099841.0
G,3º Trim 2012,1099886.0
G,4º Trim 2012,1116626.0
G,1º Trim 2013,1126511.0
G,2º Trim 2013,1111624.0
G,3º Trim 2013,1113712.0
G,4º Trim 2013,1128048.0
G,1º Trim 2014,1134998.0
G,2º Trim 2014,1117558.0
G,3º Trim 2014,1118274.0
G,4º Trim 2014,1129026.0
G,1º Trim 2015,1142994.0
G,2º Trim 2015,1138251.0
G,3º Trim 2015,1145022.0
G,4º Trim 2015,1157741.0
G,1º Trim 2016,1170537.0
G,2º Trim 2016,1157442.0
G,3º Trim 2016,1159093.0
G,4º Trim 2016,1171289.0
G,1º Trim 2017,1180196.0
G,2º Trim 2017,1169907.0
G,3º Trim 2017,1175185.0
G,4º Trim 2017,1191266.0
G,1º Trim 2018,1201779.0
G,2º Trim 2018,1186243.0
G,3º Trim 2018,1176707.0
G,4º Trim 2018,1165829.0
G,1º Trim 2019,1163210.0
G,2º Trim 2019,1142323.0
G,3º Trim 2019,1136649.0
G,4º Trim 2019,1133057.0
G,1ro Trim 2020,1137548.0
G,2º Trim 2020,1105342.0
G,3º Trim 2020,1101772.0
G,4º Trim 2020,1106773.0
G,1º Trim 2021,1118374.0
G,2º Trim 2021,1115050.0
G,3º Trim 2021,1118586.0
G,4º Trim 2021,1138536.0
G,1º Trim 2022,1166719.0
G,2º Trim 2022,1173781.0
G,3º Trim 2022,1190417.0
G,4º Trim 2022,1212001.0
G,1º Trim 2023,1236748.0
G,2º Trim 2023,1239439.0
G,3º Trim 2023,1254996.0
G,4º Trim 2023,1265639.0
G,1º Trim 2024,1266968.0
G,2º Trim 2024,1250038.0
H,1º Trim 1996,107350.0
H,2º Trim 1996,102517.0
H,3º Trim 1996,105366.0
H,4º Trim 1996,108673.0
H,1º Trim 1997,114455.0
H,2º Trim 1997,108445.0
H,3º Trim 1997,112774.0
H,4º Trim 1997,117583.0
H,1º Trim 1998,124356.0
H,2º Trim 1998,116436.0
H,3º Trim 1998,119615.0
H,4º Trim 1998,122576.0
H,1º Trim 1999,124097.0
H,2º Trim 1999,117043.0
H,3º Trim 1999,119469.0
H,4º Trim 1999,120818.0
H,1º Trim 2000,125383.0
H,2º Trim 2000,119746.0
H,3º Trim 2000,122248.0
H,4º Trim 2000,125031.0
H,1º Trim 2001,127374.0
H,2º Trim 2001,121706.0
H,3º Trim 2001,120308.0
H,4º Trim 2001,117899.0
H,1º Trim 2002,112559.0
H,2º Trim 2002,107687.0
H,3º Trim 2002,108878.0
H,4º Trim 2002,111494.0
H,1º Trim 2003,116580.0
H,2º Trim 2003,113496.0
H,3º Trim 2003,119249.0
H,4º Trim 2003,125039.0
H,1º Trim 2004,132837.0
H,2º Trim 2004,129507.0
H,3º Trim 2004,139533.0
H,4º Trim 2004,147447.0
H,1º Trim 2005,158148.0
H,2º Trim 2005,154107.0
H,3º Trim 2005,161822.0
H,4º Trim 2005,172252.0
H,1º Trim 2006,183644.0
H,2º Trim 2006,176849.0
H,3º Trim 2006,183314.0
H,4º Trim 2006,193807.0
H,1º Trim 2007,204907.0
H,2º Trim 2007,196079.0
H,3º Trim 2007,201747.0
H,4º Trim 2007,212010.0
H,1º Trim 2008,225432.0
H,2º Trim 2008,214874.0
H,3º Trim 2008,220237.0
H,4º Trim 2008,228497.0
H,1º Trim 2009,235041.0
H,2º Trim 2009,219358.0
H,3º Trim 2009,217874.0
H,4º Trim 2009,228791.0
H,1º Trim 2010,240014.0
H,2º Trim 2010,226398.0
H,3º Trim 2010,230570.0
H,4º Trim 2010,238928.0
H,1º Trim 2011,252085.0
H,2º Trim 2011,236408.0
H,3º Trim 2011,241041.0
H,4º Trim 2011,250618.0
H,1º Trim 2012,263375.0
H,2º Trim 2012,246258.0
